#Frame	RMSD_00002
44284	4.6472
44285	4.5921
44286	4.5964
44287	4.4873
44288	4.5459
44289	4.5183
44290	4.6055
44291	4.5105
44292	4.5889
44293	4.5075
44294	4.5705
44295	4.582
44296	4.6557
44297	4.6368
44298	4.6733
44299	4.6463
44300	4.5828
44301	4.6441
44302	4.7043
44303	4.6679
44304	4.6391
44305	4.7816
44306	4.7099
44307	4.7903
44308	4.679
44309	4.6905
44310	4.7011
44311	4.6067
44312	4.6623
44313	4.6818
44314	4.6016
44315	4.7045
44316	4.5791
44317	4.6951
44318	4.6488
44319	4.5419
44320	4.5272
44321	4.5067
44322	4.5263
44323	4.5481
44324	4.5604
44325	4.5894
44326	4.4156
44327	4.531
44328	4.4698
44329	4.3518
44330	4.4796
44331	4.4338
44332	4.4941
44333	4.3694
44334	4.4663
44335	4.4692
44336	4.3741
44337	4.4652
44338	4.5177
44339	4.5508
44340	4.5664
44341	4.5415
44342	4.4691
44343	4.471
44344	4.467
44345	4.5746
44346	4.5396
44347	4.5082
44348	4.6214
44349	4.6092
44350	4.5279
44351	4.464
44352	4.4024
44353	4.5094
44354	4.472
44355	4.5199
44356	4.5826
44357	4.5072
44358	4.4916
44359	4.5161
44360	4.424
44361	4.3822
44362	4.4716
44363	4.4118
44364	4.4919
44365	4.572
44366	4.592
44367	4.6242
44368	4.5558
44369	4.4749
44370	4.5311
44371	4.6497
44372	4.6787
44373	4.7185
44374	4.705
44375	4.5981
44376	4.6317
44377	4.6344
44378	4.4538
44379	4.6787
44380	4.6232
44381	4.5061
44382	4.4068
44383	4.3163
44384	4.2839
44385	4.4355
44386	4.3997
44387	4.4894
44388	4.3814
44389	4.5083
44390	4.3688
44391	4.4538
44392	4.4743
44393	4.3702
44394	4.3019
44395	4.4263
44396	4.4601
44397	4.5146
44398	4.5238
44399	4.4188
44400	4.2335
44401	4.3986
44402	4.4485
44403	4.3659
44404	4.324
44405	4.4329
44406	4.382
44407	4.3995
44408	4.2755
44409	4.2907
44410	4.3894
44411	4.3822
44412	4.2774
44413	4.2258
44414	4.4013
44415	4.3656
44416	4.3355
44417	4.3191
44418	4.4495
44419	4.3654
44420	4.3336
44421	4.2837
44422	4.3788
44423	4.3995
44424	4.3885
44425	4.3762
44426	4.2339
44427	4.2845
44428	4.3657
44429	4.3848
44430	4.4456
44431	4.3794
44432	4.4531
44433	4.3483
44434	4.366
44435	4.3679
44436	4.408
44437	4.3913
44438	4.3915
44439	4.3595
44440	4.4516
44441	4.3694
44442	4.3678
44443	4.3684
44444	4.3933
44445	4.3615
44446	4.2168
44447	4.2377
44448	4.2977
44449	4.3149
44450	4.2948
44451	4.2679
44452	4.2999
44453	4.3752
44454	4.3491
44455	4.4169
44456	4.3992
44457	4.4865
44458	4.2926
44459	4.3227
44460	4.3711
44461	4.3464
44462	4.3171
44463	4.4508
44464	4.4172
44465	4.4255
44466	4.4474
44467	4.3851
44468	4.4994
44469	4.4401
44470	4.3529
44471	4.2736
44472	4.3466
44473	4.2321
44474	4.3094
44475	4.399
44476	4.3295
44477	4.2954
44478	4.332
44479	4.3343
44480	4.3755
44481	4.3792
44482	4.4307
44483	4.4651
44484	4.4883
44485	4.4711
44486	4.4598
44487	4.4067
44488	4.5086
44489	4.5285
44490	4.4798
44491	4.5133
44492	4.5392
44493	4.4708
44494	4.3708
44495	4.379
44496	4.539
44497	4.5083
44498	4.4503
44499	4.487
44500	4.4049
44501	4.4556
44502	4.3377
44503	4.3396
44504	4.4288
44505	4.4178
44506	4.3637
44507	4.3191
44508	4.3074
44509	4.292
44510	4.246
44511	4.29
44512	4.3247
44513	4.3246
44514	4.1944
44515	4.2539
44516	4.3479
44517	4.3763
44518	4.4455
44519	4.4752
44520	4.4711
44521	4.4939
44522	4.5181
44523	4.5268
44524	4.49
44525	4.5354
44526	4.5663
44527	4.4734
44528	4.4362
44529	4.5011
44530	4.4538
44531	4.4086
44532	4.5657
44533	4.4386
44534	4.4905
44535	4.5028
44536	4.4748
44537	4.5276
44538	4.4955
44539	4.4906
44540	4.4322
44541	4.4648
44542	4.5313
44543	4.5157
44544	4.4811
44545	4.5358
44546	4.4847
44547	4.5229
44548	4.5051
44549	4.4522
44550	4.4385
44551	4.4924
44552	4.4739
44553	4.4506
44554	4.4172
44555	4.4964
44556	4.5399
44557	4.5284
44558	4.5373
44559	4.5017
44560	4.4978
44561	4.4624
44562	4.4918
44563	4.4348
44564	4.3525
44565	4.3961
44566	4.4162
44567	4.482
44568	4.4435
44569	4.3273
44570	4.4211
44571	4.4216
44572	4.4821
44573	4.3415
44574	4.3584
44575	4.3463
44576	4.33
44577	4.5024
44578	4.4168
44579	4.4949
44580	4.352
44581	4.4716
44582	4.4754
44583	4.4676
44584	4.4159
44585	4.4456
44586	4.445
44587	4.535
44588	4.4911
44589	4.5438
44590	4.5171
44591	4.5359
44592	4.5335
44593	4.5553
44594	4.4929
44595	4.4514
44596	4.4577
44597	4.4236
44598	4.3504
44599	4.3364
44600	4.4537
44601	4.4769
44602	4.4624
44603	4.4175
44604	4.3436
44605	4.4417
44606	4.4472
44607	4.4606
44608	4.3549
44609	4.3892
44610	4.3383
44611	4.3386
44612	4.3939
44613	4.4189
44614	4.3849
44615	4.4604
44616	4.434
44617	4.4444
44618	4.4698
44619	4.4655
44620	4.5122
44621	4.4585
44622	4.4793
44623	4.4548
44624	4.4892
44625	4.4012
44626	4.4523
44627	4.551
44628	4.554
44629	4.5014
44630	4.5687
44631	4.4821
44632	4.4907
44633	4.4029
44634	4.4407
44635	4.4213
44636	4.483
44637	4.3863
44638	4.4863
44639	4.5659
44640	4.5132
44641	4.5145
44642	4.4498
44643	4.465
44644	4.4467
44645	4.4085
44646	4.4342
44647	4.4414
44648	4.4471
44649	4.4957
44650	4.4697
44651	4.4335
44652	4.4917
44653	4.4643
44654	4.482
44655	4.4061
44656	4.4485
44657	4.4482
44658	4.4985
44659	4.4137
44660	4.3975
44661	4.4512
44662	4.4157
44663	4.5017
44664	4.4613
44665	4.4513
44666	4.4798
44667	4.4658
44668	4.4798
44669	4.467
44670	4.4591
44671	4.3883
44672	4.4677
44673	4.4582
44674	4.3761
44675	4.4857
44676	4.4886
44677	4.553
44678	4.4853
44679	4.5257
44680	4.5096
44681	4.5046
44682	4.4491
44683	4.544
44684	4.5128
44685	4.5039
44686	4.5354
44687	4.4708
44688	4.4927
44689	4.492
44690	4.471
44691	4.5293
44692	4.5456
44693	4.5433
44694	4.5717
44695	4.5005
44696	4.5148
44697	4.6152
44698	4.5506
44699	4.4446
44700	4.4632
44701	4.4705
44702	4.5795
44703	4.4827
44704	4.4403
44705	4.4934
44706	4.6021
44707	4.5979
44708	4.4236
44709	4.514
44710	4.5272
44711	4.5465
44712	4.475
44713	4.5378
44714	4.5638
44715	4.5786
44716	4.58
44717	4.6366
44718	4.6819
44719	4.6347
44720	4.5817
44721	4.6016
44722	4.5273
44723	4.5376
44724	4.5704
44725	4.5141
44726	4.6145
44727	4.5709
44728	4.7048
44729	4.6445
44730	4.6559
44731	4.6309
44732	4.5088
44733	4.5504
44734	4.616
44735	4.5655
44736	4.6163
44737	4.5502
44738	4.4583
44739	4.509
44740	4.5231
44741	4.5696
44742	4.6023
44743	4.626
44744	4.5904
44745	4.471
44746	4.488
44747	4.534
44748	4.5239
44749	4.5669
44750	4.5794
44751	4.4777
44752	4.5602
44753	4.5308
44754	4.3868
44755	4.5399
44756	4.6483
44757	4.5377
44758	4.4736
44759	4.5053
44760	4.5114
44761	4.4461
44762	4.4745
44763	4.5154
44764	4.5403
44765	4.545
44766	4.5111
44767	4.4882
44768	4.5289
44769	4.5358
44770	4.5627
44771	4.5577
44772	4.5138
44773	4.5805
44774	4.4717
44775	4.5506
44776	4.5498
44777	4.5173
44778	4.5476
44779	4.6311
44780	4.6471
44781	4.4995
44782	4.628
44783	4.755
44784	4.624
44785	4.6031
44786	4.5296
44787	4.5725
44788	4.4811
44789	4.4729
44790	4.5919
44791	4.6353
44792	4.6285
44793	4.5605
44794	4.5689
44795	4.7088
44796	4.7668
44797	4.786
44798	4.7396
44799	4.7894
44800	4.7221
44801	4.671
44802	4.7427
44803	4.7687
44804	4.7633
44805	4.7099
44806	4.875
44807	4.732
44808	4.7998
44809	4.7529
44810	4.6544
44811	4.7243
44812	4.609
44813	4.6661
44814	4.5943
44815	4.6619
44816	4.6199
44817	4.633
44818	4.7414
44819	4.6878
44820	4.5519
44821	4.6006
44822	4.659
44823	4.4914
44824	4.6556
44825	4.7112
44826	4.5839
44827	4.6402
44828	4.507
44829	4.5701
44830	4.6511
44831	4.6128
44832	4.6657
44833	4.5677
44834	4.6194
44835	4.6456
44836	4.5846
44837	4.5973
44838	4.7572
44839	4.7052
44840	4.5339
44841	4.6529
44842	4.5547
44843	4.5803
44844	4.5582
44845	4.5439
44846	4.5507
44847	4.5755
44848	4.553
44849	4.5602
44850	4.6434
44851	4.5244
44852	4.6388
44853	4.5807
44854	4.6632
44855	4.7176
44856	4.605
44857	4.6113
44858	4.7905
44859	4.7931
44860	4.7495
44861	4.7261
44862	4.6509
44863	4.6058
44864	4.5581
44865	4.6234
44866	4.6616
44867	4.7178
44868	4.6848
44869	4.6531
44870	4.6294
44871	4.5733
44872	4.6318
44873	4.6395
44874	4.6506
44875	4.6168
44876	4.5608
44877	4.6285
44878	4.7262
44879	4.5952
44880	4.5788
44881	4.6568
44882	4.7561
44883	4.6502
44884	4.5891
44885	4.5828
44886	4.6404
44887	4.6126
44888	4.5811
44889	4.5962
44890	4.6758
44891	4.6216
44892	4.6448
44893	4.688
44894	4.7015
44895	4.6958
44896	4.6352
44897	4.6635
44898	4.5672
44899	4.574
44900	4.5903
44901	4.5063
44902	4.5208
44903	4.5102
44904	4.6239
44905	4.6356
44906	4.5039
44907	4.4684
44908	4.5037
44909	4.5313
44910	4.5382
44911	4.6963
44912	4.6464
44913	4.5923
44914	4.6165
44915	4.6444
44916	4.6727
44917	4.6554
44918	4.7116
44919	4.6265
44920	4.6756
44921	4.6875
44922	4.5578
44923	4.6454
44924	4.6217
44925	4.7006
44926	4.6428
44927	4.5067
44928	4.5272
44929	4.608
44930	4.6619
44931	4.6043
44932	4.7836
44933	4.6603
44934	4.6437
44935	4.5963
44936	4.6444
44937	4.6184
44938	4.6149
44939	4.6598
44940	4.6053
44941	4.6299
44942	4.6641
44943	4.573
44944	4.6181
44945	4.6322
44946	4.6007
44947	4.6108
44948	4.5598
44949	4.5196
44950	4.5931
44951	4.5742
44952	4.6763
44953	4.5899
44954	4.5941
44955	4.5969
44956	4.6259
44957	4.6727
44958	4.6632
44959	4.7309
44960	4.7185
44961	4.7188
44962	4.6451
44963	4.6529
44964	4.7039
44965	4.6829
44966	4.5909
44967	4.7808
44968	4.6907
44969	4.6837
44970	4.6247
44971	4.5631
44972	4.5919
44973	4.5095
44974	4.4274
44975	4.4482
44976	4.5764
44977	4.4849
44978	4.4758
44979	4.4522
44980	4.5386
44981	4.548
44982	4.6137
44983	4.7246
44984	4.6909
44985	4.6672
44986	4.6592
44987	4.7091
44988	4.626
44989	4.6296
44990	4.5816
44991	4.4098
44992	4.5593
44993	4.6035
44994	4.6237
44995	4.5078
44996	4.5588
44997	4.4851
44998	4.4335
44999	4.4433
45000	4.5161
45001	4.5247
45002	4.5338
45003	4.4706
45004	4.49
45005	4.5323
45006	4.5067
45007	4.5484
45008	4.4249
45009	4.5784
45010	4.5439
45011	4.5498
45012	4.5334
45013	4.474
45014	4.55
45015	4.5067
45016	4.5087
45017	4.4475
45018	4.488
45019	4.4743
45020	4.632
45021	4.6915
45022	4.6493
45023	4.5883
45024	4.5023
45025	4.6525
45026	4.628
45027	4.6971
45028	4.5981
45029	4.607
45030	4.7257
45031	4.6083
45032	4.5845
45033	4.6522
45034	4.747
45035	4.6789
45036	4.5853
45037	4.4919
45038	4.4515
45039	4.4803
45040	4.4048
45041	4.4793
45042	4.5394
45043	4.464
45044	4.6451
45045	4.5998
45046	4.5615
45047	4.4871
45048	4.5565
45049	4.6045
45050	4.6421
45051	4.6393
45052	4.6267
45053	4.4744
45054	4.4946
45055	4.503
45056	4.5139
45057	4.5472
45058	4.4839
45059	4.6894
45060	4.5241
45061	4.5169
45062	4.5124
45063	4.4924
45064	4.4813
45065	4.5569
45066	4.6309
45067	4.6044
45068	4.7041
45069	4.7893
45070	4.7146
45071	4.5745
45072	4.5447
45073	4.5365
45074	4.6212
45075	4.676
45076	4.6449
45077	4.6199
45078	4.7139
45079	4.73
45080	4.7048
45081	4.6925
45082	4.6791
45083	4.7084
45084	4.742
45085	4.7734
45086	4.6978
45087	4.6048
45088	4.5803
45089	4.7006
45090	4.6913
45091	4.6893
45092	4.7989
45093	4.632
45094	4.7229
45095	4.7397
45096	4.8052
45097	4.6911
45098	4.6145
45099	4.6541
45100	4.6188
45101	4.6077
45102	4.5568
45103	4.549
45104	4.4715
45105	4.5558
45106	4.5587
45107	4.6248
45108	4.5881
45109	4.5841
45110	4.6424
45111	4.6202
45112	4.5403
45113	4.6303
45114	4.6382
45115	4.5268
45116	4.58
45117	4.6657
45118	4.6771
45119	4.7046
45120	4.8284
45121	4.762
45122	4.7899
45123	4.7669
45124	4.7914
45125	4.695
45126	4.6763
45127	4.7435
45128	4.7374
45129	4.8014
45130	4.7064
45131	4.7658
45132	4.8064
45133	4.8255
45134	4.8276
45135	4.8597
45136	4.8043
45137	4.8061
45138	4.7284
45139	4.6918
45140	4.7397
45141	4.7039
45142	4.6698
45143	4.6866
45144	4.7324
45145	4.7435
45146	4.7361
45147	4.7904
45148	4.7362
45149	4.6721
45150	4.7296
45151	4.6748
45152	4.7629
45153	4.69
45154	4.7606
45155	4.6343
45156	4.5291
45157	4.6148
45158	4.6228
45159	4.6046
45160	4.672
45161	4.5801
45162	4.5993
45163	4.5337
45164	4.6688
45165	4.6892
45166	4.721
45167	4.7065
45168	4.6686
45169	4.6041
45170	4.7225
45171	4.6349
45172	4.5787
45173	4.5936
45174	4.5471
45175	4.5711
45176	4.6265
45177	4.6794
45178	4.7177
45179	4.7219
45180	4.6338
45181	4.7631
45182	4.7259
45183	4.6292
45184	4.6433
45185	4.6646
45186	4.5865
45187	4.6459
45188	4.6372
45189	4.5671
45190	4.5537
45191	4.6542
45192	4.6973
45193	4.6101
45194	4.4756
45195	4.5393
45196	4.3958
45197	4.3519
45198	4.4982
45199	4.5108
45200	4.5101
45201	4.5439
45202	4.6529
45203	4.7206
45204	4.6155
45205	4.6358
45206	4.702
45207	4.5986
45208	4.525
45209	4.5275
45210	4.521
45211	4.5919
45212	4.6187
45213	4.5185
45214	4.5325
45215	4.5958
45216	4.5866
45217	4.5406
45218	4.5137
45219	4.5926
45220	4.6245
45221	4.5889
45222	4.6473
45223	4.6653
45224	4.7125
45225	4.7481
45226	4.7289
45227	4.5821
45228	4.5649
45229	4.6965
45230	4.6845
45231	4.5596
45232	4.6936
45233	4.6575
45234	4.6133
45235	4.6356
45236	4.6495
45237	4.7154
45238	4.6296
45239	4.5692
45240	4.5928
45241	4.6487
45242	4.6871
45243	4.6976
45244	4.6146
45245	4.6261
45246	4.6599
45247	4.6894
45248	4.6292
45249	4.541
45250	4.516
45251	4.6327
45252	4.6697
45253	4.697
45254	4.6508
45255	4.7306
45256	4.6349
45257	4.6113
45258	4.5257
45259	4.4933
45260	4.6347
45261	4.7021
45262	4.7085
45263	4.6729
45264	4.6776
45265	4.5806
45266	4.6174
45267	4.612
45268	4.5425
45269	4.5799
45270	4.628
45271	4.6248
45272	4.7096
45273	4.6597
45274	4.606
45275	4.5855
45276	4.628
45277	4.6395
45278	4.5708
45279	4.6581
45280	4.559
45281	4.5409
45282	4.5522
45283	4.6325
45284	4.6426
45285	4.6116
45286	4.6682
45287	4.7196
45288	4.6618
45289	4.6636
45290	4.6451
45291	4.6904
45292	4.6802
45293	4.6944
45294	4.7567
45295	4.6733
45296	4.6633
45297	4.7291
45298	4.7796
45299	4.7682
45300	4.7954
45301	4.6973
45302	4.6805
45303	4.643
45304	4.609
45305	4.5789
45306	4.5722
45307	4.6696
45308	4.693
45309	4.6839
45310	4.5272
45311	4.5361
45312	4.5376
45313	4.5567
45314	4.4714
45315	4.4446
45316	4.622
45317	4.6114
45318	4.6605
45319	4.7164
45320	4.7098
45321	4.6548
45322	4.6542
45323	4.539
45324	4.5481
45325	4.5794
45326	4.6013
45327	4.6747
45328	4.626
45329	4.708
45330	4.6131
45331	4.5465
45332	4.4946
45333	4.6042
45334	4.5565
45335	4.6411
45336	4.6697
45337	4.7058
45338	4.6985
45339	4.6629
45340	4.7759
45341	4.779
45342	4.7548
45343	4.6048
45344	4.7232
45345	4.6271
45346	4.7087
45347	4.6003
45348	4.661
45349	4.6838
45350	4.6258
45351	4.5574
45352	4.5708
45353	4.6034
45354	4.5842
45355	4.704
45356	4.6511
45357	4.6204
45358	4.5925
45359	4.6913
45360	4.7418
45361	4.6886
45362	4.7379
45363	4.7801
45364	4.7995
45365	4.8464
45366	4.6805
45367	4.72
45368	4.7088
45369	4.795
45370	4.7058
45371	4.7246
45372	4.7871
45373	4.7001
45374	4.6821
45375	4.7048
45376	4.7238
45377	4.7733
45378	4.6639
45379	4.8161
45380	4.7346
45381	4.6409
45382	4.7088
45383	4.6278
45384	4.641
45385	4.5999
45386	4.589
45387	4.6792
45388	4.662
45389	4.6167
45390	4.6249
45391	4.6708
45392	4.6828
45393	4.6972
45394	4.6759
45395	4.7493
45396	4.711
45397	4.7966
45398	4.7883
45399	4.7451
45400	4.7957
45401	4.7263
45402	4.6341
45403	4.7214
45404	4.6941
45405	4.7114
45406	4.645
45407	4.6916
45408	4.7728
45409	4.7293
45410	4.673
45411	4.6716
45412	4.6783
45413	4.7605
45414	4.7543
45415	4.679
45416	4.7542
45417	4.7429
45418	4.7201
45419	4.8439
45420	4.7102
45421	4.7484
45422	4.7412
45423	4.7532
45424	4.7179
45425	4.7472
45426	4.7646
45427	4.6647
45428	4.708
45429	4.775
45430	4.753
45431	4.7953
45432	4.766
45433	4.7774
45434	4.7276
45435	4.7524
45436	4.7467
45437	4.7338
45438	4.7026
45439	4.7411
45440	4.6523
45441	4.7472
45442	4.6396
45443	4.69
45444	4.5707
45445	4.5846
45446	4.6766
45447	4.6942
45448	4.6701
45449	4.6768
45450	4.6455
45451	4.6763
45452	4.7457
45453	4.6457
45454	4.551
45455	4.6233
45456	4.7439
45457	4.7064
45458	4.569
45459	4.6185
45460	4.6971
45461	4.6665
45462	4.6276
45463	4.5779
45464	4.638
45465	4.6638
45466	4.6187
45467	4.6665
45468	4.6864
45469	4.6751
45470	4.6214
45471	4.6056
45472	4.709
45473	4.62
45474	4.6153
45475	4.6723
45476	4.6899
45477	4.7004
45478	4.6126
45479	4.6527
45480	4.6763
45481	4.6887
45482	4.7254
45483	4.657
45484	4.7757
45485	4.7988
45486	4.6566
45487	4.6358
45488	4.786
45489	4.7332
45490	4.6614
45491	4.7465
45492	4.7915
45493	4.7241
45494	4.7505
45495	4.7322
45496	4.6747
45497	4.7526
45498	4.6371
45499	4.6756
45500	4.6719
45501	4.6286
45502	4.7227
45503	4.8209
45504	4.7054
45505	4.6965
45506	4.6053
45507	4.679
45508	4.7273
45509	4.7654
45510	4.8224
45511	4.7749
45512	4.7353
45513	4.7103
45514	4.7067
45515	4.7143
45516	4.6982
45517	4.6174
45518	4.7752
45519	4.6183
45520	4.7446
45521	4.655
45522	4.6851
45523	4.6828
45524	4.7425
45525	4.7328
45526	4.7651
45527	4.8408
45528	4.7792
45529	4.6959
45530	4.6461
45531	4.6089
45532	4.6568
45533	4.6777
45534	4.5743
45535	4.6936
45536	4.6006
45537	4.618
45538	4.6307
45539	4.552
45540	4.5185
45541	4.622
45542	4.5301
45543	4.4584
45544	4.5371
45545	4.535
45546	4.5516
45547	4.6663
45548	4.7203
45549	4.6345
45550	4.7217
45551	4.7716
45552	4.7247
45553	4.6276
45554	4.6871
45555	4.5143
45556	4.5576
45557	4.5913
45558	4.6895
45559	4.7338
45560	4.6757
45561	4.7329
45562	4.6777
45563	4.7678
45564	4.6622
45565	4.7202
45566	4.7856
45567	4.658
45568	4.7033
45569	4.6259
45570	4.6197
45571	4.6706
45572	4.7072
45573	4.6613
45574	4.7171
45575	4.7534
45576	4.83
45577	4.7403
45578	4.7742
45579	4.8387
45580	4.8305
45581	4.7993
45582	4.6516
45583	4.6829
45584	4.72
45585	4.7029
45586	4.7085
45587	4.7267
45588	4.7001
45589	4.5942
45590	4.6517
45591	4.6852
45592	4.6844
45593	4.7518
45594	4.7278
45595	4.7211
45596	4.7477
45597	4.7226
45598	4.7232
45599	4.6387
45600	4.6584
45601	4.6612
45602	4.7044
45603	4.6582
45604	4.7178
45605	4.6464
45606	4.6568
45607	4.7219
45608	4.6684
45609	4.6969
45610	4.6594
45611	4.6885
45612	4.7666
45613	4.688
45614	4.6552
45615	4.7673
45616	4.7126
45617	4.8043
45618	4.7008
45619	4.7087
45620	4.755
45621	4.7328
45622	4.7921
45623	4.747
45624	4.6764
45625	4.5996
45626	4.6462
45627	4.8185
45628	4.7611
45629	4.8533
45630	4.8206
45631	4.8261
45632	4.716
45633	4.7892
45634	4.6827
45635	4.7577
45636	4.7907
45637	4.7397
45638	4.7871
45639	4.7242
45640	4.7815
45641	4.7545
45642	4.7973
45643	4.7239
45644	4.6971
45645	4.7448
45646	4.8972
45647	4.8652
45648	4.7649
45649	4.7311
45650	4.7633
45651	4.7777
45652	4.8347
45653	4.7155
45654	4.6743
45655	4.6515
45656	4.6085
45657	4.7075
45658	4.6019
45659	4.6034
45660	4.6547
45661	4.6903
45662	4.792
45663	4.7989
45664	4.6886
45665	4.7014
45666	4.7192
45667	4.8084
45668	4.8244
45669	4.7837
45670	4.7477
45671	4.831
45672	4.7258
45673	4.708
45674	4.7964
45675	4.7541
45676	4.7834
45677	4.7133
45678	4.7658
45679	4.779
45680	4.7867
45681	4.811
45682	4.9172
45683	4.7492
45684	4.7857
45685	4.6855
45686	4.7585
45687	4.6976
45688	4.675
45689	4.6683
45690	4.6105
45691	4.5686
45692	4.6563
45693	4.7495
45694	4.7569
45695	4.7824
45696	4.7159
45697	4.7357
45698	4.7135
45699	4.7839
45700	4.8018
45701	4.8219
45702	4.6453
45703	4.8382
45704	4.81
45705	4.8353
45706	4.7151
45707	4.6288
45708	4.7802
45709	4.8446
45710	4.7858
45711	4.7492
45712	4.6501
45713	4.7128
45714	4.7192
45715	4.6855
45716	4.7439
45717	4.7811
45718	4.6806
45719	4.6958
45720	4.7819
45721	4.7977
45722	4.7027
45723	4.7006
45724	4.6643
45725	4.648
45726	4.6134
45727	4.6059
45728	4.5766
45729	4.6288
45730	4.6256
45731	4.8052
45732	4.711
45733	4.6768
45734	4.6668
45735	4.6537
45736	4.7391
45737	4.6635
45738	4.706
45739	4.5915
45740	4.643
45741	4.7138
45742	4.7819
45743	4.7134
45744	4.6718
45745	4.7523
45746	4.7551
45747	4.8172
45748	4.7734
45749	4.8269
45750	4.7848
45751	4.8096
45752	4.7826
45753	4.8105
45754	4.7726
45755	4.8166
45756	4.7833
45757	4.7971
45758	4.758
45759	4.7619
45760	4.7824
45761	4.8237
45762	4.6858
45763	4.7091
45764	4.7184
45765	4.6852
45766	4.6242
45767	4.8296
45768	4.8004
45769	4.77
45770	4.8185
45771	4.6966
45772	4.743
45773	4.7124
45774	4.7444
45775	4.7793
45776	4.8229
45777	4.8081
45778	4.8112
45779	4.8164
45780	4.8723
45781	4.8355
45782	4.6555
45783	4.7676
45784	4.7711
45785	4.7216
45786	4.7476
45787	4.878
45788	4.8092
45789	4.8153
45790	4.7651
45791	4.7768
45792	4.8133
45793	4.912
45794	4.8544
45795	4.766
45796	4.8219
45797	4.7821
45798	4.7566
45799	4.7823
45800	4.7276
45801	4.7035
45802	4.716
45803	4.667
45804	4.7032
45805	4.7166
45806	4.6665
45807	4.6319
45808	4.6103
45809	4.6346
45810	4.5785
45811	4.671
45812	4.6878
45813	4.6564
45814	4.6315
45815	4.6228
45816	4.6061
45817	4.6411
45818	4.6279
45819	4.6511
45820	4.5994
45821	4.6178
45822	4.6585
45823	4.6071
45824	4.6773
45825	4.6922
45826	4.6319
45827	4.6767
45828	4.67
45829	4.7617
45830	4.7979
45831	4.8131
45832	4.7458
45833	4.7599
45834	4.7054
45835	4.756
45836	4.7992
45837	4.6396
45838	4.6844
45839	4.8373
45840	4.7372
45841	4.8308
45842	4.7625
45843	4.8935
45844	4.9327
45845	4.8813
45846	4.8542
45847	4.7844
45848	4.7555
45849	4.8477
45850	4.839
45851	4.8925
45852	4.9084
45853	4.883
45854	4.8041
45855	4.7984
45856	4.8244
45857	4.722
45858	4.8348
45859	4.8159
45860	4.7817
45861	4.7597
45862	4.7755
45863	4.7678
45864	4.7287
45865	4.8047
45866	4.7081
45867	4.7923
45868	4.7912
45869	4.7056
45870	4.7086
45871	4.7202
45872	4.7911
45873	4.7501
45874	4.8774
45875	4.8014
45876	4.8119
45877	4.9303
45878	4.7714
45879	4.7299
45880	4.849
45881	4.822
45882	4.7873
45883	4.8206
45884	4.7335
45885	4.7627
45886	4.7632
45887	4.7498
45888	4.7532
45889	4.7579
45890	4.7836
45891	4.7641
45892	4.6598
45893	4.8762
45894	4.7479
45895	4.8194
45896	4.9046
45897	4.8194
45898	4.8221
45899	4.8204
45900	4.9086
45901	4.7726
45902	4.7768
45903	4.7805
45904	4.7795
45905	4.8055
45906	4.7819
45907	4.7784
45908	4.8438
45909	4.8699
45910	4.8941
45911	4.7813
45912	4.7816
45913	4.8111
45914	4.7905
45915	4.7907
45916	4.8271
45917	4.9185
45918	4.7627
45919	4.8116
45920	4.8416
45921	4.8148
45922	4.8328
45923	4.8112
45924	4.7224
45925	4.7812
45926	4.8531
45927	4.8318
45928	4.8684
45929	4.7581
45930	4.67
45931	4.8116
45932	4.7337
45933	4.7875
45934	4.8631
45935	4.8241
45936	4.911
45937	4.7915
45938	4.8495
45939	4.8407
45940	4.8575
45941	4.8456
45942	4.7831
45943	4.7904
45944	4.7146
45945	4.8337
45946	4.8694
45947	4.8101
45948	4.7779
45949	4.8379
45950	4.8091
45951	4.7562
45952	4.9021
45953	4.7474
45954	4.7817
45955	4.8052
45956	4.8408
45957	4.8022
45958	4.7798
45959	4.7547
45960	4.8837
45961	4.731
45962	4.7232
45963	4.7374
45964	4.7868
45965	4.7143
45966	4.7281
45967	4.7127
45968	4.7569
45969	4.742
45970	4.7793
45971	4.7552
45972	4.7837
45973	4.8299
45974	4.8759
45975	4.8688
45976	4.8161
45977	4.8106
45978	4.7648
45979	4.7212
45980	4.8488
45981	4.7581
45982	4.7998
45983	4.7752
45984	4.7977
45985	4.8021
45986	4.8735
45987	4.821
45988	4.9524
45989	4.826
45990	4.7705
45991	4.6985
45992	4.7544
45993	4.7417
45994	4.657
45995	4.7256
45996	4.7537
45997	4.7601
45998	4.7016
45999	4.8447
46000	4.7751
46001	4.7495
46002	4.8528
46003	4.8041
46004	4.8781
46005	4.8834
46006	4.8227
46007	4.8637
46008	4.7979
46009	4.7549
46010	4.9556
46011	4.9235
46012	4.9474
46013	4.906
46014	4.9004
46015	4.9561
46016	4.9155
46017	4.818
46018	4.9059
46019	4.9179
46020	4.9576
46021	4.9056
46022	4.8457
46023	4.7743
46024	4.803
46025	4.7371
46026	4.7047
46027	4.8076
46028	4.9123
46029	4.9649
46030	4.9077
46031	4.9702
46032	4.8861
46033	4.9051
46034	4.8423
46035	4.9098
46036	4.8195
46037	4.8211
46038	4.8778
46039	4.7375
46040	4.842
46041	4.807
46042	4.8603
46043	4.9056
46044	4.8179
46045	4.7881
46046	4.8107
46047	4.8637
46048	4.9132
46049	4.8379
46050	4.8093
46051	4.7983
46052	4.8085
46053	4.7883
46054	4.8122
