#Cluster WAVELET_00003[points] WAVELET_00003[minatm] WAVELET_00003[maxatm] WAVELET_00003[minfrm] WAVELET_00003[maxfrm] WAVELET_00003[avgval]
     985                   336                   296                   322                 16434                 16495                 1.010
     986                   335                  1280                  1300                 18143                 18201                 1.010
     987                   335                  2472                  2486                 19637                 19694                 1.010
     988                   335                  2374                  2383                 34538                 34594                 1.010
     989                   335                  2206                  2233                 44847                 44902                 1.010
     990                   334                  4064                  4090                 45719                 45769                 1.010
     991                   333                  4051                  4076                 23498                 23553                 1.010
     992                   333                  3045                  3082                 31529                 31583                 1.010
     993                   333                  2693                  2710                 36154                 36214                 1.010
     994                   333                  3582                  3608                 38091                 38143                 1.010
     995                   332                  1538                  1543                 45193                 45251                 1.010
     996                   332                  1755                  1776                 48644                 48702                 1.010
     997                   331                  3383                  3407                  9018                  9072                 1.010
     998                   331                  4255                  4280                 37529                 37587                 1.010
     999                   330                  4306                  4316                 38041                 38102                 1.010
    1000                   330                  4255                  4293                 45475                 45532                 1.010
    1001                   329                  4045                  4076                 22566                 22607                 1.010
    1002                   329                  3582                  3608                 38334                 38388                 1.010
    1003                   329                  3049                  3078                 43454                 43511                 1.010
    1004                   328                  4123                  4156                 26191                 26248                 1.010
    1005                   328                  4255                  4280                 29839                 29896                 1.010
    1006                   328                  3458                  3477                 32834                 32893                 1.010
    1007                   328                  2359                  2397                 33500                 33551                 1.010
    1008                   328                  2374                  2383                 35507                 35566                 1.010
    1009                   327                  4255                  4280                 29994                 30048                 1.010
    1010                   327                  4399                  4416                 48284                 48343                 1.010
    1011                   326                  1538                  1543                 31245                 31302                 1.010
    1012                   326                  1754                  1776                 49240                 49292                 1.010
    1013                   326                  4410                  4430                 49862                 49919                 1.010
    1014                   325                  1279                  1300                 21681                 21737                 1.010
    1015                   325                  1280                  1300                 21825                 21881                 1.010
    1016                   325                  2295                  2320                 25714                 25770                 1.010
    1017                   325                  2296                  2320                 28920                 28976                 1.010
    1018                   324                  4270                  4280                 18788                 18849                 1.010
    1019                   324                  4255                  4280                 29688                 29744                 1.010
    1020                   324                  3573                  3608                 37670                 37722                 1.010
    1021                   323                  3045                  3081                 14990                 15028                 1.010
    1022                   323                  1236                  1268                 22724                 22782                 1.010
    1023                   323                  2472                  2494                 24160                 24217                 1.010
    1024                   322                  3582                  3608                 23992                 24038                 1.010
    1025                   322                  2472                  2494                 24714                 24774                 1.010
    1026                   321                  1962                  2001                 22346                 22405                 1.010
    1027                   321                  1519                  1543                 42304                 42360                 1.010
    1028                   321                  1922                  1950                 45260                 45318                 1.010
    1029                   320                  1182                  1195                 22818                 22873                 1.010
    1030                   319                   296                   322                 22346                 22402                 1.010
    1031                   318                  4122                  4145                 38191                 38254                 1.010
    1032                   317                  2455                  2466                 21544                 21589                64.640
    1033                   317                  3470                  3494                 30701                 30759                 1.010
    1034                   316                  3354                  3363                 16985                 17042               182.830
    1035                   315                  3267                  3314                 18920                 18980                 1.010
    1036                   315                  3458                  3494                 24799                 24853                 1.010
    1037                   314                  2422                  2462                 16270                 16333                 1.010
    1038                   313                  1170                  1195                 22284                 22342                 1.010
    1039                   313                  3458                  3494                 27281                 27337                 1.010
    1040                   313                  3045                  3082                 33053                 33101                 1.010
    1041                   312                  4182                  4237                 18007                 18041                 1.010
    1042                   311                  2514                  2520                  9792                  9846                 1.010
    1043                   311                  4255                  4280                 30166                 30220                 1.010
    1044                   311                  3470                  3477                 32174                 32231                 1.010
    1045                   311                  3046                  3080                 36235                 36293                 1.010
    1046                   310                  2453                  2462                 18615                 18674                 1.010
    1047                   310                  2282                  2320                 35306                 35351                 1.010
    1048                   310                  4397                  4430                 49228                 49281                 1.010
    1049                   309                  3229                  3240                   104                   149                 1.010
    1050                   309                  1974                  2009                 39292                 39341                 1.010
    1051                   309                  2764                  2799                 39595                 39644                 1.010
    1052                   308                  2371                  2383                 27520                 27573                 1.010
    1053                   308                  1538                  1543                 40305                 40359                 1.010
    1054                   307                  1959                  2001                 22295                 22338                 1.010
    1055                   307                  2494                  2519                 34472                 34526                 1.010
    1056                   307                  2484                  2519                 34966                 35010                 1.010
    1057                   306                   296                   322                 21503                 21559                 1.010
    1058                   306                  3312                  3349                 29347                 29404                 1.010
    1059                   306                  2359                  2397                 33149                 33202                 1.010
    1060                   306                  1980                  2005                 36181                 36236                 1.010
    1061                   306                  1976                  1997                 38284                 38333                 1.010
    1062                   306                  4274                  4280                 40912                 40966                 1.010
    1063                   305                  4185                  4237                 15467                 15501                 1.010
    1064                   305                  4129                  4145                 34443                 34501                 1.010
    1065                   305                  1519                  1543                 43901                 43955                 1.010
    1066                   304                  1404                  1457                 16937                 16972                 1.010
    1067                   304                  2514                  2520                 22091                 22145               153.741
    1068                   304                  2688                  2701                 36588                 36640                 1.010
    1069                   303                  3171                  3190                  1968                  2024                 1.010
    1070                   303                  3458                  3494                 26678                 26730                 1.010
    1071                   303                  3458                  3494                 28363                 28421                 1.010
    1072                   303                  2494                  2519                 29073                 29129                 1.010
    1073                   303                  2674                  2701                 33430                 33483                 1.010
    1074                   302                  2359                  2397                 37924                 37982                 1.010
    1075                   302                  4255                  4295                 44951                 45003                 1.010
    1076                   301                  2361                  2383                 27833                 27889                 1.010
    1077                   300                  2676                  2701                 33887                 33942                 1.010
    1078                   300                  2139                  2159                 35137                 35188                 1.010
    1079                   300                  3535                  3547                 37058                 37109                 1.010
    1080                   300                  3582                  3608                 37326                 37367                 1.010
    1081                   300                  4399                  4430                 48702                 48754                 1.010
    1082                   300                  3281                  3297                 48772                 48832                 1.010
    1083                   299                  3230                  3240                 12370                 12410                 1.010
    1084                   299                  1179                  1206                 21571                 21624                 1.010
    1085                   299                  3471                  3477                 26263                 26315                 1.010
    1086                   299                  3582                  3608                 38139                 38187                 1.010
    1087                   298                  2377                  2383                 15536                 15589               182.830
    1088                   298                  3582                  3608                 24798                 24841                 1.010
    1089                   297                  4255                  4280                 32502                 32554                 1.010
    1090                   297                  3535                  3583                 49817                 49858                 1.010
    1091                   296                  1182                  1208                 15818                 15865                 1.010
    1092                   296                  2442                  2474                 32789                 32840                 1.010
    1093                   296                  1519                  1543                 42675                 42727                 1.010
    1094                   295                  3176                  3190                  7702                  7757                 1.010
    1095                   295                  2514                  2520                 11865                 11916                 1.010
    1096                   295                  1180                  1222                 16780                 16827                 1.010
    1097                   295                  3579                  3612                 17256                 17279                 1.010
    1098                   295                   228                   250                 22355                 22406                 1.010
    1099                   294                  3582                  3608                 32658                 32695                 1.010
    1100                   294                  4047                  4076                 36755                 36807                 1.010
    1101                   293                  4254                  4280                 42611                 42662                 1.010
    1102                   293                  2206                  2233                 44922                 44974                 1.010
    1103                   292                  3211                  3240                 17057                 17101                 1.010
    1104                   292                  3813                  3825                 18804                 18852                 1.010
    1105                   292                  2471                  2483                 19768                 19818                 1.010
    1106                   292                  2409                  2443                 23527                 23572                 1.010
    1107                   292                  3470                  3477                 24854                 24907                 1.010
    1108                   292                  1519                  1558                 49338                 49389                 1.010
    1109                   291                  3458                  3494                 25252                 25302                 1.010
    1110                   291                  3470                  3494                 37144                 37194                 1.010
    1111                   291                  1519                  1543                 43619                 43669                 1.010
    1112                   290                  3229                  3240                 14954                 14999                64.640
    1113                   290                  2298                  2330                 24734                 24783                 1.010
    1114                   289                  3046                  3082                 29573                 29617                 1.010
    1115                   289                  3470                  3477                 35513                 35565                 1.010
    1116                   289                  1538                  1558                 49398                 49448                 1.010
    1117                   288                  2514                  2520                  4756                  4806                 1.010
    1118                   288                  4255                  4280                 30279                 30330                 1.010
    1119                   288                  3068                  3078                 42007                 42059                 1.010
    1120                   286                  4146                  4187                 16943                 16970                 1.010
    1121                   286                  4270                  4280                 20838                 20889                 1.010
    1122                   285                  4123                  4145                 27373                 27425                 1.010
    1123                   285                  3573                  3608                 32851                 32895                 1.010
    1124                   285                  4066                  4076                 49158                 49205                 1.010
    1125                   284                  4123                  4156                 44411                 44462                 1.010
    1126                   283                  4050                  4076                 18634                 18679                 1.010
    1127                   283                  1959                  2001                 21572                 21626                 1.010
    1128                   283                   298                   322                 23055                 23102                 1.010
    1129                   283                  2373                  2398                 23997                 24051                 1.010
    1130                   282                  3213                  3240                 13313                 13360                 1.010
    1131                   281                  3176                  3190                 11588                 11639                 1.010
    1132                   281                  3582                  3608                 26140                 26177                 1.010
    1133                   281                  3471                  3477                 30946                 30996                 1.010
    1134                   281                  2721                  2753                 36694                 36743                 1.010
    1135                   280                  2472                  2496                 24602                 24652                 1.010
    1136                   279                  3171                  3190                  8070                  8125                 1.010
    1137                   279                  1325                  1374                 14874                 14910                 1.010
    1138                   279                  2206                  2233                 43871                 43920                 1.010
    1139                   278                  3573                  3612                 19409                 19451                 1.010
    1140                   278                  4047                  4052                 21325                 21374                 1.010
    1141                   278                   858                   866                 28153                 28201                 1.010
    1142                   278                  2369                  2383                 31622                 31670                 1.010
    1143                   278                  3458                  3477                 33782                 33830                 1.010
    1144                   277                  4274                  4280                 37640                 37689                 1.010
    1145                   276                  4255                  4280                 29946                 29993                 1.010
    1146                   276                  4129                  4147                 45369                 45418                 1.010
    1147                   275                  3285                  3295                  9062                  9113                 1.010
    1148                   275                  4255                  4280                 25029                 25077                 1.010
    1149                   275                  2671                  2701                 27550                 27600                 1.010
    1150                   275                  2298                  2331                 36074                 36124                 1.010
    1151                   274                  2052                  2082                 23514                 23553                 1.010
    1152                   274                   853                   866                 49329                 49382                 1.010
    1153                   273                  3458                  3477                 26904                 26950                 1.010
    1154                   273                  2494                  2522                 27976                 28025                 1.010
    1155                   272                  2472                  2486                 23545                 23590                 1.010
    1156                   272                  3582                  3608                 25319                 25358                 1.010
    1157                   272                  2693                  2701                 33832                 33880                 1.010
    1158                   272                  4314                  4346                 41240                 41286                 1.010
    1159                   272                  3073                  3102                 46351                 46394                 1.010
    1160                   271                  2455                  2462                 21419                 21468                91.415
    1161                   271                  4255                  4280                 25088                 25134                 1.010
    1162                   271                  1538                  1558                 45653                 45701                 1.010
    1163                   270                  2693                  2701                 33484                 33533                 1.010
    1164                   269                  1195                  1221                 19338                 19394                 1.010
    1165                   269                  1337                  1362                 21532                 21579                 1.010
    1166                   269                  2371                  2383                 29345                 29394                 1.010
    1167                   268                  4047                  4052                 22983                 23031                 1.010
    1168                   268                  2369                  2383                 24664                 24715                 1.010
    1169                   267                  3171                  3194                 15256                 15304                 1.010
    1170                   267                  1519                  1543                 43814                 43861                 1.010
    1171                   266                  2496                  2520                 21480                 21522                76.870
    1172                   266                  3582                  3608                 43105                 43149                 1.010
    1173                   265                  2494                  2519                 29130                 29177                 1.010
    1174                   264                  3455                  3494                 33422                 33464                 1.010
    1175                   264                  3394                  3427                 39635                 39678                 1.010
    1176                   264                  3582                  3608                 43676                 43717                 1.010
    1177                   263                  1337                  1367                 21160                 21205                 1.010
    1178                   263                   858                   866                 26492                 26540                 1.010
    1179                   263                  2195                  2233                 45936                 45979                 1.010
    1180                   262                  4274                  4280                 19502                 19549                 1.010
    1181                   262                  2299                  2320                 25952                 25998                 1.010
    1182                   261                  3583                  3612                 16942                 16970                 1.010
    1183                   261                  4104                  4130                 22924                 22973                 1.010
    1184                   261                  3458                  3496                 23989                 24034                 1.010
    1185                   261                  3458                  3477                 29875                 29922                 1.010
    1186                   261                  3458                  3494                 49270                 49314                 1.010
    1187                   260                  3212                  3251                  8943                  8985                 1.010
    1188                   260                  4102                  4123                 16709                 16749                 1.010
    1189                   260                  3470                  3477                 43855                 43901                 1.010
    1190                   259                  2720                  2752                 32919                 32963                 1.010
    1191                   258                  3582                  3608                 43909                 43951                 1.010
    1192                   257                  2721                  2755                 30410                 30451                 1.010
    1193                   257                  3573                  3608                 36378                 36416                 1.010
    1194                   257                  4255                  4293                 45111                 45155                 1.010
    1195                   256                  3231                  3249                 23506                 23554                 1.010
    1196                   256                   841                   866                 25058                 25105                 1.010
    1197                   256                  3582                  3612                 35914                 35951                 1.010
    1198                   256                  3555                  3586                 47986                 48020                 1.010
    1199                   255                  3535                  3558                 35207                 35253                 1.010
    1200                   255                  3472                  3494                 43465                 43509                 1.010
    1201                   254                  3573                  3608                 36065                 36104                 1.010
    1202                   254                  1974                  2005                 36406                 36447                 1.010
    1203                   254                  1521                  1558                 41075                 41118                 1.010
    1204                   254                  4063                  4076                 43937                 43981                 1.010
    1205                   253                  1538                  1543                 40686                 40730                 1.010
    1206                   253                  4292                  4316                 46871                 46915                 1.010
    1207                   252                  1245                  1268                 21508                 21557                 1.010
    1208                   251                  3390                  3411                 21238                 21287                 1.010
    1209                   251                  3583                  3608                 26173                 26209                 1.010
    1210                   251                  1755                  1776                 36033                 36077                 1.010
    1211                   251                  1538                  1543                 40256                 40299                 1.010
    1212                   250                  3657                  3693                 16284                 16320                 1.010
    1213                   250                  3582                  3608                 33901                 33939                 1.010
    1214                   250                  4255                  4280                 34720                 34764                 1.010
    1215                   249                  4047                  4052                 18860                 18903                 1.010
    1216                   249                  1963                  2004                 22010                 22056                 1.010
    1217                   249                  4255                  4280                 32203                 32245                 1.010
    1218                   248                  3171                  3190                  3573                  3622                 1.010
    1219                   247                  2514                  2520                  7986                  8029                 1.010
    1220                   247                  3007                  3051                 17227                 17232                 1.010
    1221                   247                  4133                  4156                 21662                 21704                 1.010
    1222                   247                  2122                  2128                 22096                 22141                 1.010
    1223                   247                  2189                  2214                 29698                 29744                 1.010
    1224                   247                  4255                  4280                 44347                 44390                 1.010
    1225                   246                  2514                  2520                  5970                  6013                 1.010
    1226                   246                  2461                  2486                 19244                 19291                 1.010
    1227                   245                  3718                  3746                 16991                 17032               182.830
    1228                   245                  2359                  2383                 33266                 33308                 1.010
    1229                   245                  3070                  3078                 42429                 42471                 1.010
    1230                   244                  3535                  3558                 34535                 34579                 1.010
    1231                   244                  2196                  2233                 42415                 42454                 1.010
    1232                   243                  3582                  3608                 39781                 39819                 1.010
    1233                   242                  3748                  3770                 23378                 23420                 1.010
    1234                   242                  3581                  3612                 35688                 35724                 1.010
    1235                   241                  2458                  2496                 37615                 37658                 1.010
    1236                   241                  4066                  4076                 37702                 37743                 1.010
    1237                   240                  2411                  2445                 17932                 17965                 1.010
    1238                   240                  4046                  4052                 21860                 21902                 1.010
    1239                   240                  4070                  4089                 41360                 41396                 1.010
    1240                   239                  2514                  2519                 21405                 21447                91.415
    1241                   239                  3583                  3608                 24572                 24610                 1.010
    1242                   239                  2511                  2545                 32890                 32930                 1.010
    1243                   238                  3583                  3608                 24737                 24776                 1.010
    1244                   238                  2674                  2701                 30350                 30386                 1.010
    1245                   238                  3582                  3608                 37853                 37892                 1.010
    1246                   238                  4064                  4090                 43043                 43086                 1.010
    1247                   237                  3549                  3564                 18536                 18576                 1.010
    1248                   237                  4047                  4052                 22013                 22054                 1.010
    1249                   237                  3325                  3350                 25895                 25941                 1.010
    1250                   237                  2369                  2398                 34112                 34148                 1.010
    1251                   236                  1982                  2004                 16771                 16812                 1.010
    1252                   236                  2299                  2330                 32463                 32503                 1.010
    1253                   236                  1521                  1543                 45859                 45900                 1.010
    1254                   235                  2298                  2320                 26118                 26158                 1.010
    1255                   235                  2676                  2701                 33326                 33366                 1.010
    1256                   235                  3573                  3608                 34796                 34834                 1.010
    1257                   235                  1898                  1925                 45267                 45309                 1.010
    1258                   234                  2442                  2468                 31527                 31568                 1.010
    1259                   234                  3535                  3562                 37673                 37710                 1.010
    1260                   234                  3470                  3477                 42988                 43028                 1.010
    1261                   233                  3742                  3768                 19250                 19291                 1.010
    1262                   233                  1756                  1782                 27418                 27457                 1.010
    1263                   233                  3573                  3612                 35879                 35916                 1.010
    1264                   233                  3472                  3494                 38968                 39008                 1.010
    1265                   233                  3535                  3564                 47842                 47877                 1.010
    1266                   232                  2372                  2398                 33985                 34026                 1.010
    1267                   231                  2514                  2520                  8148                  8188                 1.010
    1268                   231                  2518                  2540                 19900                 19939                 1.010
    1269                   231                  3573                  3605                 34462                 34500                 1.010
    1270                   231                  3557                  3586                 39990                 40025                 1.010
    1271                   231                  3535                  3561                 46735                 46771                 1.010
    1272                   230                   228                   250                 16444                 16485                 1.010
    1273                   230                  2445                  2474                 36924                 36964                 1.010
    1274                   229                  4255                  4280                 36681                 36720                 1.010
    1275                   229                  3582                  3610                 46241                 46279                 1.010
    1276                   228                  2674                  2701                 26114                 26152                 1.010
    1277                   228                  2299                  2320                 34532                 34571                 1.010
    1278                   228                  3470                  3496                 37678                 37718                 1.010
    1279                   228                  2359                  2383                 38538                 38577                 1.010
    1280                   228                  3582                  3608                 38819                 38856                 1.010
    1281                   228                  3536                  3562                 46659                 46699                 1.010
    1282                   227                  3213                  3240                  8591                  8629                 1.010
    1283                   227                  1755                  1776                 26758                 26796                 1.010
    1284                   227                  4123                  4156                 33410                 33449                 1.010
    1285                   227                  4255                  4280                 37590                 37629                 1.010
    1286                   227                  3536                  3573                 43415                 43454                 1.010
    1287                   227                  3585                  3612                 49961                 50000                 1.010
    1288                   226                  1267                  1300                 23930                 23968                 1.010
    1289                   225                  4123                  4145                 39146                 39185                 1.010
    1290                   224                  3049                  3082                 34348                 34384                 1.010
    1291                   223                  3742                  3768                 47514                 47552                 1.010
    1292                   223                  4070                  4090                 48694                 48733                 1.010
    1293                   222                  3312                  3349                 33562                 33600                 1.010
    1294                   222                  4070                  4090                 36223                 36261                 1.010
    1295                   222                  3582                  3608                 39228                 39265                 1.010
    1296                   221                  4045                  4052                 23053                 23091                 1.010
    1297                   221                  3470                  3477                 30157                 30195                 1.010
    1298                   221                  3458                  3477                 35767                 35805                 1.010
    1299                   221                  3471                  3477                 36537                 36575                 1.010
    1300                   221                  2372                  2398                 38184                 38222                 1.010
    1301                   221                  1974                  2005                 39259                 39297                 1.010
    1302                   221                  1975                  1997                 39650                 39688                 1.010
    1303                   221                  3054                  3078                 42634                 42672                 1.010
    1304                   221                  4307                  4316                 43551                 43589                 1.010
