#Frame      Mode1    Mode2
    8455   -8.983   -3.349
    8456   -9.436   -4.277
    8457   -9.102   -4.864
    8458   -8.454   -1.509
    8459   -7.813   -2.539
    8460   -9.273   -2.794
    8461   -8.223   -1.278
    8462   -7.346   -1.800
    8463   -6.060    0.328
    8464   -9.576   -0.920
    8465   -7.078    0.792
    8466   -7.735   -1.030
    8467   -4.553    2.316
    8468   -5.573    2.221
    8469   -4.552    1.003
    8470   -9.960    0.064
    8471   -6.879   -0.323
    8472   -7.022   -2.058
    8473   -7.363   -1.074
    8474   -4.038   -3.023
    8475   -4.472   -2.475
    8476   -9.410   -4.419
    8477   -8.847   -3.044
    8478   -9.612   -2.549
    8479  -10.108   -4.324
    8480   -7.163   -0.345
    8481   -6.745   -1.834
    8482   -6.600    2.011
    8483   -6.068   -1.440
    8484   -7.040    0.983
    8485   -4.937    0.564
    8486   -2.087   -0.497
    8487   -5.685    4.182
    8488   -7.233    4.318
    8489   -6.405    5.105
    8490   -8.611    6.352
    8491   -7.085    6.948
    8492   -8.700    6.789
    8493   -9.172    6.547
    8494   -8.669    6.189
    8495   -7.801    6.234
    8496   -6.851    5.921
    8497   -7.951    4.844
    8498   -7.091    6.378
    8499   -8.052    6.420
    8500   -7.286    6.444
    8501   -7.411    6.843
    8502   -6.226    7.299
    8503   -7.834    7.874
    8504   -7.070    6.520
    8505   -7.610    7.606
    8506   -6.868    6.586
    8507   -6.767    7.213
    8508   -6.897    6.722
    8509   -6.837    5.177
    8510   -7.102    6.266
    8511   -5.892    6.054
    8512   -7.361    6.705
    8513   -7.175    7.357
    8514   -8.120    7.330
    8515   -9.026    8.059
    8516   -5.997    7.111
    8517   -6.745    6.452
    8518   -6.226    7.349
    8519   -3.776    6.313
    8520   -5.368    6.438
    8521   -7.935    6.334
    8522   -6.705    5.009
    8523   -5.932    6.652
    8524   -7.438    8.410
    8525   -6.626    6.648
    8526   -8.320    5.676
    8527   -5.899    7.641
    8528   -5.936    7.052
    8529   -8.455    6.971
    8530   -9.567    6.198
    8531  -10.618    7.332
    8532   -9.193    7.357
    8533   -9.233    6.383
    8534   -9.909    7.181
    8535   -9.860    6.647
    8536   -9.571    7.536
    8537   -7.873    7.802
    8538  -11.312    7.120
    8539  -11.169    7.125
    8540  -11.967    6.094
    8541  -10.690    5.876
    8542   -9.215    7.771
    8543   -9.607    7.140
    8544   -8.635    7.057
    8545  -10.083    8.068
    8546   -9.759    7.219
    8547  -10.459    7.005
    8548   -7.648    8.329
    8549   -8.292    8.324
    8550   -7.533    8.394
    8551   -6.059    9.097
    8552   -8.745    8.447
    8553   -7.206    7.805
    8554   -8.700    7.829
    8555   -9.064    6.385
    8556   -8.746    7.737
    8557  -10.491    6.473
    8558   -9.653    7.512
    8559   -8.396    7.672
    8560   -9.929    7.179
    8561   -9.683    7.664
    8562   -9.138    8.088
    8563   -7.536    8.762
    8564  -10.546    7.170
    8565   -8.673    7.723
    8566   -9.614    6.610
    8567   -9.349    7.784
    8568   -8.843    7.838
    8569   -8.453    7.894
    8570   -8.152    8.645
    8571   -8.588    7.656
    8572   -9.774    7.012
    8573   -9.354    6.897
    8574   -9.259    7.844
    8575   -7.017    8.301
    8576   -9.726    7.020
    8577   -8.581    7.895
    8578   -9.255    7.580
    8579  -11.422    7.171
    8580   -6.993    7.163
    8581   -6.985    8.957
    8582   -8.213    7.371
    8583   -9.676    7.157
    8584   -9.806    7.433
    8585   -9.029    7.934
    8586   -8.301    7.736
    8587  -10.369    6.400
    8588   -9.621    8.559
    8589  -10.097    8.619
    8590   -8.628    8.801
    8591   -8.645    9.770
    8592   -8.960    9.305
    8593   -9.458    8.941
    8594   -9.404    8.655
    8595   -8.996    9.161
    8596   -7.660    9.637
    8597   -9.662    8.606
    8598   -8.118    8.853
    8599   -9.481    7.897
    8600   -8.404    8.705
    8601   -8.275    7.220
    8602   -9.389    9.545
    8603   -8.552    8.334
    8604   -8.578   10.656
    8605  -10.041    6.666
    8606   -9.099    7.070
    8607   -7.279    6.858
    8608   -8.935    9.331
    8609   -9.767    7.500
    8610   -9.088    8.677
    8611   -8.886    9.191
    8612  -10.311   10.098
    8613   -8.761    9.666
    8614  -10.632    8.025
    8615  -10.075    8.117
    8616   -8.687    9.010
    8617   -8.960    8.941
    8618   -9.546    9.474
    8619   -9.146    9.492
    8620   -8.893    9.521
    8621   -7.801   10.750
    8622   -8.190    9.707
    8623   -7.418    9.346
    8624   -7.766   10.427
    8625   -8.160   10.935
    8626   -6.993   10.528
    8627   -5.954   11.021
    8628   -7.079   10.705
    8629   -5.831   10.474
    8630   -6.816   10.669
    8631   -6.259   11.625
    8632   -6.113   10.069
    8633   -5.417   11.438
    8634   -6.338   11.762
    8635   -6.399   12.138
    8636   -6.620   11.362
    8637   -6.548   11.785
    8638   -6.582   12.002
    8639   -4.018   11.769
    8640   -5.043   11.684
    8641   -7.179   11.843
    8642   -6.869   11.122
    8643   -6.493   10.073
    8644   -7.693   10.483
    8645   -7.460   10.866
    8646   -6.774   11.344
    8647   -6.303   10.507
    8648   -6.405   10.887
    8649   -6.268   10.996
    8650   -6.897   10.050
    8651   -6.864   10.897
    8652   -6.184   10.421
    8653   -6.673   10.690
    8654   -6.434   10.767
    8655   -6.696   10.527
    8656   -6.409   10.585
    8657   -5.947   10.462
    8658   -5.895   10.292
    8659   -6.791   10.728
    8660   -7.583   10.888
    8661   -8.287   10.793
    8662   -6.584   10.918
    8663   -7.057   10.581
    8664   -5.977   11.018
    8665   -6.792   11.286
    8666   -6.358   11.272
    8667   -6.446   10.391
    8668   -5.681   10.552
    8669   -6.593   11.291
    8670   -6.499   11.137
    8671   -7.940   10.353
    8672   -7.620   10.902
    8673   -7.464   11.060
    8674   -8.480   10.275
    8675   -7.844   11.220
    8676   -9.684   10.603
    8677   -9.313   10.520
    8678   -9.065    9.845
    8679   -9.621   10.516
    8680  -10.202    9.666
    8681   -7.915    9.808
    8682  -11.135    9.942
    8683   -9.549   10.848
    8684   -9.100   10.401
    8685   -6.390   11.172
    8686   -6.037    9.191
    8687   -5.880    9.075
    8688   -4.661    8.964
    8689   -5.742    8.762
    8690   -5.801    8.428
    8691   -7.520    7.609
    8692   -8.154    8.851
    8693   -6.554    9.172
    8694   -6.273    8.299
    8695   -6.039    8.390
    8696   -9.046    8.520
    8697   -6.980    9.373
    8698   -6.523    8.012
    8699   -8.351    7.110
    8700   -8.495    6.715
    8701   -7.953    7.250
    8702   -7.985    7.518
    8703   -8.712    9.459
    8704   -7.534    5.981
    8705   -7.398    7.752
    8706   -6.902    8.369
    8707   -5.981    6.226
    8708   -4.789    7.285
    8709   -8.292    8.789
    8710   -7.746   11.502
    8711   -8.499    7.816
    8712   -8.620    8.117
    8713   -8.425    7.960
    8714   -7.918    7.413
    8715   -7.603   10.791
    8716   -8.219    9.614
    8717   -6.499    7.087
    8718   -7.474    7.280
    8719   -7.526    8.708
    8720   -8.421    8.556
    8721   -8.051    9.576
    8722   -6.389    6.674
    8723   -8.325    6.903
    8724   -8.533    7.563
    8725   -7.332    6.103
    8726   -7.059    7.028
    8727   -7.633    7.617
    8728   -6.914    6.467
    8729   -7.471    8.735
    8730   -8.198    9.089
    8731   -5.259    6.237
    8732   -6.469    7.336
    8733   -7.763    8.083
    8734   -7.294    6.844
    8735   -7.215    5.541
    8736   -5.109    5.437
    8737   -5.013    4.691
    8738   -7.015    7.873
    8739   -7.791    6.890
    8740   -7.442    7.833
    8741   -8.514    7.119
    8742   -6.068    8.209
    8743   -8.037    8.703
    8744   -7.561    6.570
    8745   -7.945    8.162
    8746   -6.994    7.693
    8747   -8.084   10.330
    8748   -7.255   10.083
    8749   -7.465   11.279
    8750   -7.458   10.966
    8751   -6.291    9.846
    8752   -5.742    8.849
    8753   -6.716    9.337
    8754   -5.547   10.209
    8755   -6.742    7.796
    8756   -4.438    8.613
    8757   -7.137    9.539
    8758   -3.847    6.872
    8759   -2.952    6.966
    8760   -5.857    8.455
    8761   -8.441    9.374
    8762   -4.856    7.770
    8763   -5.655    7.057
    8764   -5.286    9.130
    8765   -3.133    6.930
    8766   -5.962    6.886
    8767   -5.066    7.595
    8768   -5.003    7.156
    8769   -3.409    6.606
    8770   -4.773    6.888
    8771   -5.477    7.625
    8772   -6.886    7.059
    8773   -3.417    5.724
    8774   -1.144    5.615
    8775   -2.729    6.055
    8776   -3.290    5.957
    8777   -4.871    3.570
    8778   -3.835    5.354
    8779   -7.391    6.352
    8780   -4.854    5.850
    8781   -6.904    8.221
    8782   -6.368    7.415
    8783   -6.579    7.109
    8784   -6.115    8.533
    8785   -6.313    7.031
    8786   -6.715    8.446
    8787   -6.861    8.054
    8788   -4.659    6.763
    8789   -5.259    6.172
    8790   -4.841    6.234
    8791   -4.482    7.205
    8792   -2.934    5.972
    8793   -3.500    6.064
    8794   -3.293    6.528
    8795   -3.769    6.734
    8796   -4.161    7.361
    8797   -3.994    7.838
    8798   -4.524    6.738
    8799   -4.024    6.452
    8800   -7.028    7.593
    8801   -5.345    8.011
    8802   -4.229    7.030
    8803   -3.334    7.164
    8804   -3.271    7.913
    8805   -4.026    6.910
    8806   -3.813    7.179
    8807   -3.857    7.137
    8808   -7.274    9.431
    8809   -5.819    6.587
    8810   -3.720    7.272
    8811   -4.657    6.841
    8812   -3.836    6.837
    8813   -6.176    8.279
    8814   -4.324    6.575
    8815   -5.626    5.907
    8816   -3.918    7.077
    8817   -5.546    6.919
    8818   -4.993    6.565
    8819   -3.745    6.383
    8820   -3.861    7.444
    8821   -4.883    6.653
    8822   -4.054    6.541
    8823   -4.137    6.671
    8824   -4.200    7.265
    8825   -5.951    5.789
    8826   -3.620    6.466
    8827   -2.609    6.465
    8828   -3.619    6.517
    8829   -7.310    8.346
    8830   -6.983    8.493
    8831   -6.141    6.797
    8832   -4.519    6.394
    8833   -2.428    5.525
    8834   -5.432    6.256
    8835   -4.912    6.779
    8836   -3.315    3.175
    8837   -1.465    0.887
    8838   -1.732    2.620
    8839   -2.481    3.439
    8840   -1.523    4.236
    8841   -1.325    4.841
    8842    0.021    2.723
    8843   -0.684    3.891
    8844   -0.509    4.924
    8845   -2.798    5.476
    8846   -3.075    4.299
    8847   -2.974    6.249
    8848   -2.070    5.129
    8849   -3.281    5.874
    8850   -4.618    5.508
    8851   -3.260    6.217
    8852   -4.239    7.674
    8853   -5.825    5.761
    8854   -5.015    5.949
    8855   -3.922    5.577
    8856   -6.356    8.260
    8857   -4.591    7.146
    8858   -4.633    6.878
    8859   -1.921    6.001
    8860   -0.373    4.832
    8861   -1.458    3.806
    8862   -3.938    4.109
    8863   -3.667    5.335
    8864   -4.845    4.747
    8865   -4.411    3.553
    8866   -5.779    2.742
    8867   -5.579    2.894
    8868   -8.151    3.539
    8869   -9.315    2.885
    8870   -7.199    4.546
    8871   -5.882    0.666
    8872   -6.206    1.844
    8873   -6.245    4.287
    8874   -5.218    5.177
    8875   -4.474    3.554
    8876   -6.242    4.515
    8877   -5.040    6.230
    8878   -5.875    3.783
    8879   -4.862    3.852
    8880   -4.605    5.060
    8881   -5.856    3.967
    8882   -6.446    4.175
    8883   -6.043    3.924
    8884   -5.683    3.950
    8885   -5.472    3.792
    8886   -5.694    5.556
    8887   -4.602    6.401
    8888   -4.785    5.514
    8889   -4.380    3.829
    8890   -5.429    3.574
    8891   -5.259    2.609
    8892   -6.688    4.733
    8893   -8.337    2.814
    8894   -6.929    2.964
    8895   -5.292    1.986
    8896   -6.090    2.885
    8897   -2.576    1.172
    8898   -3.517   -1.243
    8899   -2.733   -0.151
    8900   -4.050    0.895
    8901   -6.136    2.934
    8902   -4.447    3.026
    8903   -6.089    1.615
    8904   -4.197    0.985
    8905   -3.874    0.153
    8906   -5.414    0.046
    8907   -5.917   -0.057
    8908   -5.740    0.212
    8909   -4.310    1.140
    8910   -7.105    3.104
    8911   -5.843    0.989
    8912   -4.116    1.535
    8913   -2.617   -2.671
    8914    0.788   -0.193
    8915    2.561   -2.948
    8916    0.073    0.025
    8917   -0.831   -0.734
    8918    0.284    0.294
    8919    2.107    0.023
    8920    1.838    0.873
    8921    1.927    0.541
    8922    1.548    1.145
    8923    2.872    0.021
    8924    1.706    0.378
    8925    2.365    0.549
    8926    2.462    0.238
    8927    2.986   -0.003
    8928    2.673    0.733
    8929    1.381   -0.015
    8930    2.416    0.601
    8931    3.293    0.464
    8932    1.653    0.011
    8933    2.457    1.226
    8934    2.498    1.335
    8935    2.348   -0.497
    8936    1.789    0.713
    8937    2.537   -0.149
    8938    2.548    0.794
    8939    2.879    0.201
    8940    3.251    0.863
    8941    2.155    1.379
    8942    3.138    0.610
    8943    2.513    0.234
    8944    1.436   -0.240
    8945    1.562    0.842
    8946    1.562    0.173
    8947    2.118    2.316
    8948    2.041    0.038
    8949    3.172    0.699
    8950    2.958    0.726
    8951    2.052    0.617
    8952    1.705    0.752
    8953    1.480   -1.661
    8954    2.130   -1.803
    8955    1.772   -1.142
    8956    2.330   -1.188
    8957    1.858   -0.904
    8958    2.031   -1.151
    8959    2.272   -0.797
    8960    1.880   -0.465
    8961    2.264   -1.645
    8962    2.046   -1.984
    8963    2.092   -1.698
    8964    2.227   -1.616
    8965    1.024   -0.638
    8966    1.455   -1.329
    8967    1.683   -1.056
    8968    1.506   -0.862
    8969    2.273   -1.370
    8970    1.667   -1.169
    8971    1.494   -1.072
    8972    2.150   -2.211
    8973    2.707   -1.678
    8974    2.216   -1.379
    8975    1.890   -1.962
    8976    2.263   -1.228
    8977    1.617   -2.321
    8978    1.449   -0.931
    8979    2.200   -1.769
    8980    1.366   -0.924
    8981    2.218   -0.838
    8982    2.202   -1.100
    8983    2.312   -1.199
    8984    1.912   -2.048
    8985    1.364   -1.654
    8986    1.870   -1.582
    8987    1.666   -1.855
    8988    1.288   -0.740
    8989    1.859   -1.778
    8990    1.784   -1.231
    8991    2.421   -1.623
    8992    2.122   -1.315
    8993    2.573   -0.928
    8994    1.723   -1.201
    8995    1.852   -1.319
    8996    2.506   -1.155
    8997    2.489   -1.354
    8998    2.325   -1.394
    8999    1.397   -0.635
    9000    2.346   -2.032
    9001    1.800   -1.387
    9002    1.756   -1.276
    9003    1.070   -0.130
    9004    1.178   -0.858
    9005    2.068   -1.755
    9006    2.073   -2.214
    9007    2.731   -2.216
    9008    1.633   -1.710
    9009    2.698   -1.851
    9010    1.865   -1.147
    9011    2.089   -0.817
    9012    2.031   -0.973
    9013    1.946   -1.772
    9014    2.017   -1.517
    9015    1.480   -1.955
    9016    1.130   -1.145
    9017    1.908   -0.343
    9018    1.771   -2.285
    9019    1.394   -2.179
    9020    1.895   -1.540
    9021    2.309   -1.895
    9022    1.809   -1.105
    9023    2.169   -1.577
    9024    1.035   -2.058
    9025    2.329   -1.618
    9026    2.165   -1.121
    9027    2.039   -0.748
    9028    2.513   -1.368
    9029    1.873   -1.476
    9030    1.446   -1.556
    9031    2.395   -1.387
    9032    2.118   -1.516
    9033    2.390   -1.098
    9034    1.941   -0.602
    9035    1.942   -1.135
    9036    2.205   -1.423
    9037    2.128   -1.186
    9038    1.951   -0.549
    9039    1.148   -0.881
    9040    2.081   -0.871
    9041    1.525   -1.611
    9042    1.328   -0.627
    9043    1.449   -0.552
    9044    2.596   -2.439
    9045    1.942   -1.520
    9046    2.110   -1.840
    9047    3.035   -1.978
    9048    1.488   -1.532
    9049    2.738   -1.450
    9050    2.272   -1.622
    9051    2.385   -1.971
    9052    1.725   -0.833
    9053    1.482   -1.298
    9054    1.869   -1.181
    9055    2.057   -0.709
    9056    1.427   -0.308
    9057    1.687   -1.237
    9058    1.618   -1.199
    9059    1.609   -1.990
    9060    2.280   -1.362
    9061    2.287   -1.292
    9062    2.248   -0.199
    9063    2.347   -2.071
    9064    1.477   -1.252
    9065    1.887   -2.041
    9066    2.440   -1.983
    9067    1.873   -1.284
    9068    2.201   -1.091
    9069    1.699   -1.108
    9070    1.896   -1.780
    9071    2.066   -0.934
    9072    1.799   -1.645
    9073    1.526   -1.196
    9074    1.961   -0.603
    9075    1.909   -0.874
    9076    1.416   -1.738
    9077    1.692   -0.676
    9078    2.538   -1.642
    9079    1.690   -1.721
    9080    1.953   -1.355
    9081    2.231   -1.688
    9082    1.724   -1.550
    9083    2.008   -0.822
    9084    1.561   -1.474
    9085    1.595   -1.506
    9086    2.163   -1.960
    9087    1.847   -0.823
    9088    1.734   -1.269
    9089    1.628   -1.370
    9090    1.961   -1.316
    9091    1.805   -1.089
    9092    1.774   -0.072
    9093    1.581   -0.424
    9094    1.772   -2.055
    9095    1.995   -1.494
    9096    2.693   -0.391
    9097    2.101   -1.508
    9098    2.011   -1.762
    9099    2.086   -2.706
    9100    2.098   -1.698
    9101    1.983   -1.715
    9102    2.135   -1.610
    9103    2.048   -1.888
    9104    1.735   -1.763
    9105    2.255   -1.984
    9106    1.668   -2.293
    9107    2.431   -1.309
    9108    1.740   -0.989
    9109    1.678   -1.915
    9110    1.955   -2.333
    9111    2.240   -1.795
    9112    1.775   -0.173
    9113    2.537   -1.998
    9114    1.463   -1.676
    9115    1.837   -1.502
    9116    1.932   -1.835
    9117    2.124   -1.377
    9118    1.726   -1.428
    9119    2.461   -0.999
    9120    2.192   -0.590
    9121    1.952   -1.503
    9122    1.454   -1.191
    9123    1.726   -1.753
    9124    2.051   -0.993
    9125    2.316   -1.431
    9126    1.800   -0.605
    9127    1.956   -1.878
    9128    2.011   -2.127
    9129    1.558   -1.174
    9130    2.350   -1.366
    9131    1.869   -2.024
    9132    2.682   -1.368
    9133    1.963   -1.957
    9134    1.280   -1.613
    9135    1.275   -1.538
    9136    1.414   -1.421
    9137    1.307   -2.181
    9138    1.712   -1.381
    9139    1.376   -0.435
    9140    2.064   -1.865
    9141    1.176   -1.863
    9142    2.097   -2.118
    9143    2.137   -1.422
    9144    1.242   -1.784
    9145    1.897   -2.032
    9146    1.669   -1.127
    9147    1.832   -1.638
    9148    1.854   -1.303
    9149    1.353   -1.143
    9150    1.704   -1.560
    9151    1.303   -1.150
    9152    1.784   -0.674
    9153    0.952   -1.508
    9154    1.117   -0.874
    9155    2.310   -1.239
    9156    1.165   -1.103
    9157    1.568   -1.650
    9158    1.963   -1.638
    9159    2.695   -1.219
    9160    1.988    0.051
    9161    2.716    0.288
    9162    2.078    1.117
    9163    1.103   -1.489
    9164    0.889   -3.006
    9165    0.831   -2.964
    9166   -0.439   -2.046
    9167    0.138   -3.079
    9168    1.100   -2.260
    9169    1.798   -1.573
    9170    1.377    0.220
    9171    1.229    0.504
    9172    1.358    0.184
    9173    1.440   -0.612
    9174    1.560   -1.578
    9175    2.854   -1.826
    9176    1.964   -1.854
    9177    2.044   -1.116
    9178    2.197   -1.324
    9179    3.123   -2.145
    9180    2.350   -1.296
    9181    2.144   -1.748
    9182    1.500   -0.933
    9183    1.650   -1.914
    9184    2.012   -1.502
    9185    2.237   -1.430
    9186    2.074   -0.952
    9187    1.472   -2.253
    9188    1.730   -0.967
    9189    1.559   -1.739
    9190    2.478   -1.388
    9191    2.146   -1.703
    9192    2.000   -1.883
    9193    1.992   -1.301
    9194    1.616    0.252
    9195    1.845   -0.879
    9196    2.394   -1.725
    9197    1.899   -1.472
    9198    1.657   -1.398
    9199    1.470   -0.575
    9200    2.051   -0.908
    9201    1.796   -0.592
    9202    2.639   -2.256
    9203    2.265   -2.933
    9204    1.471   -1.366
    9205    1.366   -1.208
    9206    1.785   -1.113
    9207    1.894   -1.336
    9208    1.861   -1.183
    9209    2.057   -0.452
    9210    2.077   -1.876
    9211    2.227   -2.247
    9212    1.831   -1.522
    9213    1.701   -1.080
    9214    1.905   -0.444
    9215    2.009   -0.897
    9216    1.656   -0.185
    9217    1.082   -1.067
    9218    1.768   -1.252
    9219    1.792   -0.098
    9220    1.742   -0.907
    9221    1.618   -1.084
    9222    1.930   -2.078
    9223    1.867   -2.427
    9224    1.789    0.251
    9225    2.234   -1.080
    9226    1.672   -0.957
    9227    1.928   -0.843
    9228    1.756   -0.540
    9229    1.741   -1.461
    9230    1.964   -1.040
    9231    2.129   -1.679
    9232    1.535   -0.847
    9233    2.020   -2.247
    9234    1.579   -1.433
    9235    1.314   -0.415
    9236    1.908   -0.909
    9237    1.766   -1.421
    9238    1.934   -0.787
    9239    1.756   -1.710
    9240    2.551   -2.026
    9241    2.111   -1.344
    9242    2.146   -1.776
    9243    2.215   -1.148
    9244    1.511   -1.152
    9245    1.937   -1.096
    9246    2.513   -1.817
    9247    2.258   -1.655
    9248    1.744   -2.697
    9249    1.470   -1.611
    9250    1.918   -0.463
    9251    2.524   -1.407
    9252    2.347   -1.718
    9253    2.112   -1.893
    9254    2.051   -1.865
    9255    1.992   -0.813
    9256    1.624   -1.193
    9257    1.740   -1.247
    9258    1.783   -1.772
    9259    1.708   -1.494
    9260    2.574   -1.563
    9261    2.166   -1.095
    9262    2.470   -1.902
    9263    2.193   -2.036
    9264    1.602   -1.562
    9265    1.236   -1.551
    9266    1.773   -1.286
    9267    2.392   -1.624
    9268    2.230   -1.990
    9269    1.305   -1.204
    9270    2.355   -1.091
    9271    2.684   -1.310
    9272    1.424   -2.071
    9273    1.667    1.221
    9274    2.058   -1.547
    9275    1.978   -0.263
    9276    1.703   -1.381
    9277    1.824   -1.668
    9278    2.217   -1.997
    9279    2.008   -0.937
    9280    1.517   -1.932
    9281    2.043   -0.725
    9282    1.967   -1.611
    9283    1.811   -1.142
    9284    2.293   -1.936
    9285    2.240   -2.152
    9286    2.206   -2.839
    9287    2.123   -2.362
    9288    2.333   -2.321
    9289    1.847   -1.726
    9290    1.654   -0.683
    9291    2.314   -2.317
    9292    2.153   -1.733
    9293    1.652   -1.644
    9294    0.759   -0.850
    9295    1.572   -1.343
    9296    0.801    0.009
    9297    1.826   -1.943
    9298    2.038   -2.070
    9299    2.006   -2.171
    9300    2.169   -1.992
    9301    1.869   -1.516
    9302    2.619   -2.465
    9303    1.987   -0.874
    9304    1.553   -0.370
    9305    1.664   -1.243
    9306    1.581   -1.496
    9307    2.161   -2.076
    9308    1.893   -0.951
    9309    1.889   -0.444
    9310    2.311   -1.255
    9311    1.833   -1.656
    9312    1.568   -1.714
    9313    2.182   -2.049
    9314    1.742   -0.977
    9315    1.363   -1.455
    9316    1.728   -1.210
    9317    1.467   -0.249
    9318    2.405   -1.395
    9319    1.639   -1.037
    9320    1.498   -1.635
    9321    1.060   -1.403
    9322    1.638   -1.308
    9323    2.614   -1.026
    9324    2.065   -2.155
    9325    1.542   -1.868
    9326    2.030   -1.745
    9327    1.762   -1.009
    9328    1.768   -0.577
    9329    1.859   -0.484
    9330    1.844   -1.658
    9331    2.148   -1.286
    9332    2.309   -1.703
    9333    2.162   -1.806
    9334    1.607   -0.450
    9335    2.522   -2.452
    9336    2.805   -1.635
    9337    2.113   -1.965
    9338    1.257   -1.790
    9339    2.064   -1.744
    9340    2.300   -1.130
    9341    1.267   -1.666
    9342    1.519   -1.525
    9343    2.183   -0.678
    9344    2.354   -1.145
    9345    1.647   -1.548
    9346    2.289   -1.798
    9347    2.660   -2.009
    9348    1.779   -1.408
    9349    1.719   -1.111
    9350    1.812   -0.587
    9351    2.076   -1.696
    9352    1.849   -1.820
    9353    1.826   -1.349
    9354    1.943   -1.833
    9355    0.955   -1.284
    9356    1.159   -1.284
    9357    2.366   -1.878
    9358    1.113   -1.613
    9359    1.753   -0.695
    9360    2.248   -1.422
    9361    1.524   -0.659
    9362    2.082   -1.734
    9363    2.546   -1.666
    9364    1.222   -1.977
    9365    2.007   -1.495
    9366    1.421   -1.661
    9367    0.695   -0.496
    9368    1.342   -1.732
    9369    1.815   -2.689
    9370    1.891   -0.586
    9371    2.308   -0.905
    9372    2.398   -1.738
    9373    1.047   -1.988
    9374    1.826   -2.525
    9375    1.691   -1.592
    9376    1.884   -2.211
    9377    2.063   -1.710
    9378    1.488   -1.806
    9379    1.999   -1.277
    9380    1.854   -0.844
    9381    1.845   -1.955
    9382    2.031   -1.632
    9383    1.564   -1.070
    9384    1.895   -0.864
    9385    1.467   -1.103
    9386    1.773   -1.966
    9387    1.803   -1.512
    9388    1.970   -0.840
    9389    2.364   -2.026
    9390    2.143   -1.595
    9391    2.553   -1.952
    9392    2.637   -1.749
    9393    1.887   -2.146
    9394    2.324   -2.255
    9395    1.448   -1.179
    9396    2.093   -2.606
    9397    1.900   -1.974
    9398    2.261   -1.978
    9399    1.865   -1.949
    9400    1.932   -2.141
    9401    2.578   -2.068
    9402    2.528   -2.626
    9403    2.185   -2.191
    9404    1.679   -1.613
    9405    2.207   -2.096
    9406    2.234   -0.712
    9407    1.610   -1.783
    9408    2.218   -1.546
    9409    1.655   -1.514
    9410    2.210   -1.476
    9411    2.438   -1.783
    9412    2.083   -1.704
    9413    1.667   -1.283
    9414    1.357   -1.047
    9415    1.149   -0.531
    9416    0.793   -1.113
    9417    1.503   -1.220
    9418    1.914    0.241
    9419    1.515   -1.192
    9420    1.384   -1.649
    9421    1.417   -1.046
    9422    1.626   -2.112
    9423    1.800   -1.690
    9424    1.693   -1.635
    9425    2.376   -1.611
    9426    1.740   -1.958
    9427    1.609   -1.507
    9428    2.031   -1.688
    9429    2.059   -0.876
    9430    1.741   -1.114
    9431    1.435   -0.380
    9432    0.854   -0.736
    9433    1.913   -1.310
    9434    2.081   -2.074
    9435    1.829   -1.275
    9436    1.995   -1.299
    9437    1.203    0.188
    9438    2.213   -1.618
    9439    2.398   -1.324
    9440    1.044   -0.997
    9441    1.831   -0.884
    9442    3.008   -2.081
    9443    2.162   -0.245
    9444    1.856   -1.006
    9445    1.901   -1.157
    9446    1.772   -1.036
    9447    2.569   -1.864
    9448    2.448   -1.228
    9449    1.689   -0.746
    9450    2.801   -1.898
    9451    2.242   -0.246
    9452    1.819   -1.157
    9453    1.979   -0.888
    9454    1.250   -0.439
    9455    1.349   -0.913
    9456    1.466   -1.396
    9457    1.854   -1.134
    9458    1.933   -1.413
    9459    2.578   -1.961
    9460    1.591   -2.009
    9461    1.743   -1.313
    9462    2.306   -1.768
    9463    2.675   -1.261
    9464    2.903   -2.052
    9465    1.579   -2.120
    9466    2.200   -1.716
    9467    1.681   -1.893
    9468    2.235   -1.617
    9469    2.326   -1.424
    9470    2.163   -1.796
    9471    2.574   -1.838
    9472    1.896   -1.663
    9473    2.054   -1.810
    9474    1.562   -1.365
    9475    0.947   -1.374
    9476    1.482   -1.414
    9477    2.452   -2.040
    9478    2.785   -1.813
    9479    1.541   -1.566
    9480    2.366   -1.747
    9481    2.379   -1.567
    9482    1.854   -1.162
    9483    1.780   -1.966
    9484    2.348   -1.776
    9485    2.525   -1.753
    9486    2.168   -1.528
    9487    2.339   -2.013
    9488    2.198   -1.895
    9489    2.309   -1.544
    9490    2.701   -1.560
    9491    2.561   -1.802
    9492    2.620   -1.969
    9493    1.633   -1.048
    9494    1.953   -1.774
    9495    1.874   -2.163
    9496    2.450   -1.994
    9497    1.731   -0.920
    9498    1.945   -2.597
    9499    2.424   -1.829
    9500    2.346   -1.961
    9501    1.989   -2.023
    9502    2.406   -1.550
    9503    0.873   -0.764
    9504    2.307   -2.106
    9505    1.919   -1.611
    9506    2.087   -1.112
    9507    2.529   -2.102
    9508    1.767   -0.901
    9509    2.364   -1.992
    9510    2.168   -0.607
    9511    2.043   -1.453
    9512    2.034   -1.788
    9513    1.787   -1.747
    9514    2.201   -1.753
    9515    1.415   -1.879
    9516    1.472   -1.410
    9517    1.599   -1.311
    9518    2.289   -1.539
    9519    1.719   -1.433
    9520    2.113   -1.543
    9521    2.358   -1.700
    9522    1.938   -1.347
    9523    1.760   -1.378
    9524    2.423   -2.370
    9525    1.863   -1.968
    9526    1.648   -1.692
    9527    1.705   -1.947
    9528    1.797   -1.345
    9529    1.936   -1.692
    9530    1.541   -1.485
