#Frame      Mode1    Mode2
    1063  -11.976   -3.537
    1064  -12.027   -4.945
    1065  -13.252   -4.614
    1066  -12.743   -5.188
    1067  -13.092   -5.315
    1068  -10.873   -5.612
    1069  -12.535   -4.531
    1070  -13.176   -5.807
    1071  -13.562   -5.667
    1072  -13.705   -4.881
    1073  -13.889   -5.176
    1074  -12.863   -5.116
    1075  -12.959   -4.892
    1076  -13.531   -4.998
    1077  -13.166   -5.012
    1078  -11.127   -4.780
    1079  -12.183   -4.206
    1080  -12.280   -4.772
    1081  -12.828   -4.618
    1082  -11.123   -5.403
    1083  -11.874   -5.291
    1084  -11.406   -4.694
    1085  -11.532   -4.927
    1086  -12.051   -6.368
    1087  -11.238   -5.139
    1088  -11.614   -6.017
    1089  -11.419   -5.012
    1090  -12.221   -5.356
    1091  -11.959   -5.254
    1092  -12.183   -4.431
    1093  -11.098   -4.503
    1094  -11.671   -5.500
    1095  -11.721   -6.978
    1096  -11.347   -6.404
    1097  -11.287   -5.206
    1098  -11.568   -5.689
    1099  -10.436   -7.217
    1100   -9.843   -6.495
    1101  -10.343   -6.356
    1102  -10.351   -5.293
    1103  -10.674   -6.709
    1104   -9.489   -6.253
    1105   -9.760   -5.576
    1106   -8.831   -5.913
    1107   -9.650   -5.157
    1108   -9.408   -6.191
    1109   -9.834   -6.584
    1110   -8.759   -6.423
    1111  -11.283   -5.273
    1112  -10.582   -5.972
    1113  -10.135   -5.337
    1114   -9.176   -4.786
    1115  -10.199   -3.376
    1116   -9.189   -4.004
    1117   -8.967   -5.541
    1118   -9.581   -5.827
    1119   -9.641   -5.751
    1120  -11.015   -5.737
    1121  -10.302   -5.902
    1122  -10.735   -6.284
    1123  -11.060   -5.926
    1124  -10.666   -6.599
    1125  -10.542   -4.891
    1126   -9.514   -5.605
    1127  -10.410   -5.381
    1128   -9.406   -4.605
    1129  -10.057   -5.427
    1130  -10.786   -5.609
    1131  -10.916   -5.501
    1132  -12.256   -5.691
    1133  -12.252   -5.086
    1134  -12.182   -4.937
    1135  -11.354   -4.612
    1136  -12.596   -4.015
    1137  -12.571   -4.690
    1138  -12.928   -4.679
    1139  -12.373   -4.932
    1140  -11.972   -5.608
    1141  -11.070   -4.478
    1142  -12.265   -5.789
    1143  -11.591   -4.253
    1144  -12.155   -5.394
    1145  -12.021   -5.758
    1146  -11.232   -4.702
    1147  -11.316   -4.893
    1148  -11.112   -5.234
    1149  -10.718   -5.216
    1150  -10.463   -5.970
    1151  -10.945   -5.560
    1152  -10.308   -5.477
    1153  -10.226   -5.693
    1154  -10.914   -5.291
    1155  -10.257   -5.022
    1156  -10.940   -5.582
    1157  -11.372   -6.316
    1158  -11.785   -6.084
    1159  -12.861   -5.531
    1160  -12.089   -6.079
    1161  -10.584   -6.350
    1162  -12.153   -5.723
    1163  -11.919   -4.385
    1164  -11.247   -4.309
    1165  -10.773   -5.073
    1166  -12.642   -5.307
    1167  -10.364   -4.911
    1168  -10.987   -5.520
    1169  -11.079   -5.171
    1170  -10.866   -5.442
    1171  -11.019   -6.175
    1172  -11.883   -5.767
    1173  -11.531   -6.076
    1174  -11.109   -6.049
    1175  -12.070   -5.216
    1176  -11.056   -5.879
    1177  -11.356   -5.966
    1178  -11.898   -5.331
    1179  -11.105   -5.462
    1180  -11.148   -5.255
    1181  -11.421   -4.256
    1182  -10.446   -4.383
    1183  -10.815   -5.172
    1184  -11.336   -4.991
    1185  -10.626   -5.257
    1186  -11.082   -4.774
    1187  -12.342   -4.651
    1188  -12.053   -4.566
    1189  -11.830   -4.465
    1190  -11.660   -4.901
    1191   -9.552   -4.870
    1192   -9.877   -4.539
    1193  -10.741   -4.380
    1194  -10.294   -4.286
    1195  -11.180   -4.039
    1196  -11.425   -4.816
    1197  -11.085   -4.778
    1198  -10.482   -4.256
    1199  -11.251   -4.818
    1200  -11.465   -4.513
    1201  -12.282   -5.197
    1202  -12.186   -4.727
    1203  -11.867   -5.260
    1204  -12.216   -5.546
    1205  -11.662   -5.507
    1206  -11.614   -4.543
    1207  -10.933   -3.466
    1208   -9.965   -5.022
    1209  -10.093   -4.665
    1210  -11.477   -5.447
    1211  -10.658   -5.071
    1212  -10.322   -5.532
    1213  -10.811   -4.964
    1214  -11.054   -4.647
    1215  -11.350   -4.681
    1216  -12.779   -3.859
    1217  -11.810   -3.982
    1218  -12.097   -3.532
    1219  -11.198   -4.065
    1220  -12.709   -3.999
    1221  -12.699   -4.151
    1222  -12.967   -3.719
    1223  -12.627   -4.466
    1224  -12.772   -5.002
    1225  -11.608   -5.567
    1226  -12.627   -4.835
    1227  -12.395   -4.520
    1228  -11.815   -4.674
    1229  -12.146   -3.748
    1230  -12.224   -4.311
    1231  -11.302   -5.423
    1232  -11.464   -5.386
    1233  -10.653   -5.764
    1234  -11.430   -4.921
    1235  -10.962   -4.635
    1236  -11.620   -3.907
    1237  -11.134   -3.761
    1238  -10.915   -4.963
    1239  -10.378   -4.582
    1240  -11.132   -4.377
    1241  -11.316   -5.440
    1242  -11.292   -6.295
    1243  -11.509   -5.610
    1244  -12.443   -5.673
    1245  -12.352   -6.393
    1246  -12.701   -6.575
    1247  -13.371   -5.005
    1248  -13.006   -5.762
    1249  -12.355   -5.959
    1250  -12.874   -5.313
    1251  -13.150   -6.133
    1252  -12.466   -6.429
    1253  -12.205   -4.578
    1254  -13.533   -5.907
    1255  -13.445   -6.696
    1256  -13.077   -6.505
    1257  -11.068   -6.063
    1258  -11.916   -6.326
    1259  -11.343   -4.546
    1260  -12.776   -4.251
    1261  -12.502   -4.737
    1262  -13.214   -5.103
    1263  -11.825   -4.213
    1264  -12.368   -4.704
    1265  -11.746   -5.322
    1266  -12.674   -3.871
    1267  -12.391   -4.789
    1268  -11.419   -4.813
    1269  -12.926   -6.230
    1270  -13.103   -5.394
    1271  -12.356   -5.568
    1272  -11.960   -5.803
    1273  -10.898   -6.195
    1274  -11.092   -6.417
    1275  -10.481   -5.721
    1276  -11.085   -5.062
    1277  -11.405   -5.598
    1278  -10.230   -6.518
    1279  -10.594   -7.113
    1280  -11.012   -5.867
    1281  -11.170   -5.476
    1282  -10.733   -4.406
    1283  -11.063   -5.777
    1284  -10.345   -5.324
    1285  -10.450   -5.322
    1286  -10.436   -5.707
    1287  -11.316   -6.188
    1288  -10.365   -6.439
    1289  -10.632   -6.220
    1290  -10.469   -5.892
    1291  -11.238   -5.827
    1292  -11.131   -6.107
    1293   -9.460   -6.763
    1294   -9.552   -6.574
    1295  -10.524   -6.487
    1296  -10.303   -6.558
    1297  -10.823   -6.369
    1298  -10.041   -6.376
    1299  -10.637   -4.994
    1300  -10.121   -5.259
    1301  -10.055   -5.472
    1302  -10.163   -3.760
    1303  -10.615   -4.351
    1304  -11.166   -4.127
    1305  -10.568   -5.162
    1306  -10.526   -5.557
    1307  -10.479   -4.697
    1308  -10.070   -5.241
    1309   -8.984   -5.165
    1310   -9.388   -4.602
    1311   -9.830   -4.385
    1312  -10.618   -4.793
    1313  -10.092   -5.556
    1314   -9.780   -4.309
    1315  -10.082   -5.415
    1316  -10.783   -4.550
    1317   -9.539   -5.554
    1318  -10.022   -5.526
    1319  -10.175   -4.650
    1320  -10.477   -5.190
    1321  -11.554   -5.339
    1322  -10.638   -4.599
    1323  -10.295   -5.487
    1324   -9.938   -4.737
    1325  -10.007   -4.807
    1326   -9.774   -3.891
    1327   -9.493   -4.409
    1328  -11.693   -5.043
    1329  -11.372   -5.396
    1330   -9.575   -5.204
    1331  -10.046   -6.520
    1332  -10.316   -5.854
    1333  -10.513   -6.150
    1334  -10.023   -5.167
    1335   -9.872   -5.222
    1336  -11.158   -4.859
    1337  -10.060   -5.642
    1338  -10.209   -6.086
    1339   -9.986   -4.520
    1340  -10.132   -4.826
    1341  -10.246   -5.126
    1342   -9.867   -4.730
    1343  -10.209   -5.204
    1344   -9.881   -6.584
    1345  -11.027   -6.085
    1346  -10.436   -6.762
    1347  -10.562   -6.308
    1348  -10.193   -6.031
    1349   -9.958   -6.322
    1350   -9.493   -7.550
    1351   -9.335   -8.347
    1352   -9.315   -6.440
    1353   -9.081   -7.577
    1354   -9.013   -6.301
    1355   -9.671   -6.607
    1356   -9.442   -6.592
    1357  -10.250   -6.027
    1358  -11.113   -6.508
    1359  -10.272   -6.692
    1360  -10.802   -6.755
    1361  -10.728   -6.037
    1362  -10.600   -5.755
    1363  -10.597   -6.123
    1364  -10.401   -6.264
    1365  -10.014   -6.553
    1366   -9.858   -6.195
    1367  -10.412   -7.184
    1368  -11.022   -6.486
    1369  -10.966   -6.070
    1370  -10.775   -5.743
    1371  -10.344   -5.254
    1372  -10.154   -6.458
    1373   -9.437   -5.858
    1374   -9.933   -5.672
    1375  -10.542   -6.071
    1376  -10.141   -5.166
    1377  -10.797   -4.399
    1378  -10.281   -5.873
    1379  -10.758   -6.568
    1380  -10.714   -7.064
    1381   -9.887   -6.854
    1382  -10.391   -7.698
    1383  -10.166   -6.554
    1384  -11.469   -6.012
    1385  -11.488   -6.195
    1386   -9.704   -7.503
    1387   -9.470   -7.339
    1388  -10.319   -7.166
    1389  -10.032   -6.697
    1390  -10.347   -6.509
    1391  -10.237   -7.181
    1392  -10.109   -6.442
    1393  -10.111   -5.675
    1394  -10.276   -6.376
    1395  -10.381   -7.160
    1396  -10.586   -4.949
    1397  -10.979   -5.912
    1398  -10.522   -6.058
    1399  -10.312   -6.634
    1400  -10.614   -6.285
    1401  -11.853   -6.007
    1402  -11.008   -6.057
    1403  -10.145   -8.129
    1404  -10.991   -7.190
    1405  -10.518   -6.789
    1406   -9.454   -6.687
    1407  -10.992   -6.263
    1408  -10.809   -7.248
    1409  -11.136   -5.769
    1410  -10.979   -6.039
    1411  -11.103   -6.715
    1412  -10.457   -7.330
    1413  -10.872   -6.644
    1414  -10.093   -7.184
    1415  -10.148   -6.095
    1416   -9.504   -6.270
    1417  -10.723   -6.375
    1418  -10.031   -5.277
    1419  -10.104   -6.120
    1420  -10.770   -5.390
    1421  -11.214   -6.142
    1422  -10.704   -6.827
    1423  -10.730   -6.504
    1424  -10.997   -5.408
    1425  -10.463   -6.191
    1426  -11.132   -4.728
    1427  -10.765   -4.613
    1428  -10.433   -5.156
    1429  -10.720   -5.368
    1430  -10.222   -6.094
    1431  -10.546   -5.261
    1432  -11.760   -6.924
    1433  -11.027   -6.423
    1434  -11.356   -6.664
    1435  -10.430   -6.843
    1436  -11.215   -5.436
    1437  -11.157   -6.117
    1438  -11.739   -6.104
    1439  -11.533   -6.330
    1440  -11.388   -5.685
    1441  -11.021   -6.237
    1442  -11.342   -6.052
    1443  -11.952   -6.379
    1444  -11.786   -6.672
    1445  -11.878   -6.434
    1446  -11.010   -6.311
    1447  -11.064   -6.936
    1448  -11.344   -7.590
    1449  -10.193   -7.064
    1450  -10.838   -6.834
    1451  -11.696   -6.608
    1452  -11.084   -5.897
    1453  -10.754   -5.985
    1454  -10.614   -5.678
    1455  -10.600   -6.128
    1456  -10.276   -5.813
    1457  -10.106   -7.041
    1458  -10.522   -5.533
    1459  -10.030   -5.559
    1460  -11.291   -6.429
    1461  -11.274   -6.505
    1462  -11.269   -7.074
    1463  -10.731   -7.137
    1464  -11.119   -6.376
    1465  -10.930   -5.530
    1466  -10.522   -6.788
    1467  -10.554   -6.473
    1468  -11.072   -7.012
    1469  -10.983   -7.344
    1470  -11.581   -6.458
    1471  -10.935   -7.398
    1472  -10.853   -7.304
    1473  -11.736   -7.385
    1474  -11.640   -7.371
    1475  -11.218   -8.248
    1476  -10.812   -6.848
    1477  -11.431   -6.776
    1478  -11.596   -7.541
    1479  -12.046   -7.013
    1480  -11.322   -6.650
    1481  -11.725   -6.547
    1482  -10.966   -6.512
    1483  -11.884   -7.036
    1484  -11.393   -6.259
    1485  -10.885   -7.143
    1486  -10.649   -7.591
    1487  -10.992   -7.926
    1488  -11.037   -7.447
    1489  -11.350   -6.580
    1490  -11.140   -7.235
    1491  -11.143   -6.895
    1492  -11.221   -7.306
    1493  -11.184   -7.618
    1494  -11.123   -6.511
    1495  -11.293   -6.157
    1496  -11.031   -7.066
    1497  -11.167   -5.920
    1498  -10.283   -6.885
    1499  -11.964   -6.331
    1500  -10.693   -6.426
    1501  -11.259   -6.970
    1502  -11.122   -7.521
    1503  -11.615   -7.959
    1504  -10.929   -7.634
    1505  -11.538   -6.795
    1506  -11.550   -6.630
    1507  -11.346   -7.037
    1508  -11.369   -7.082
    1509  -11.536   -6.744
    1510  -11.906   -7.348
    1511  -11.326   -6.618
    1512  -10.954   -7.042
    1513  -11.677   -7.158
    1514  -11.305   -7.299
    1515  -12.028   -5.837
    1516  -11.973   -6.356
    1517  -11.905   -7.048
    1518  -11.836   -6.625
    1519  -12.077   -7.134
    1520  -12.192   -6.361
    1521  -12.299   -6.384
    1522  -11.415   -6.963
    1523  -12.072   -6.430
    1524  -12.341   -6.478
    1525  -12.412   -7.050
    1526  -11.604   -6.607
    1527  -11.383   -7.365
    1528  -12.051   -6.726
    1529  -11.283   -6.641
    1530  -11.771   -6.205
    1531  -11.570   -6.510
    1532  -10.773   -6.459
    1533  -10.622   -6.949
    1534  -11.432   -7.480
    1535  -11.733   -6.860
    1536  -11.448   -7.127
    1537  -12.124   -7.199
    1538  -12.167   -7.362
    1539  -11.940   -6.099
    1540  -11.657   -6.580
    1541  -11.781   -7.505
    1542  -12.301   -7.612
    1543  -11.270   -6.740
    1544  -11.991   -5.843
    1545  -11.536   -6.291
    1546  -12.009   -5.424
    1547  -12.086   -5.801
    1548  -12.055   -6.443
    1549  -11.594   -6.874
    1550  -11.018   -7.551
    1551  -11.373   -7.007
    1552  -11.753   -6.900
    1553  -11.454   -7.027
    1554  -11.072   -6.746
    1555  -12.137   -6.183
    1556  -11.901   -6.448
    1557  -11.465   -6.901
    1558  -11.518   -7.112
    1559  -11.931   -6.169
    1560  -11.771   -6.734
    1561  -11.543   -6.600
    1562  -11.153   -6.946
    1563  -11.605   -7.462
    1564  -11.494   -6.298
    1565  -11.869   -5.958
    1566  -11.215   -6.556
    1567  -11.400   -6.707
    1568  -10.716   -6.402
    1569  -10.820   -5.385
    1570  -10.681   -6.153
    1571  -11.102   -6.767
    1572  -11.735   -5.942
    1573  -11.106   -7.181
    1574  -11.715   -6.734
    1575  -11.772   -6.347
    1576  -11.036   -7.731
    1577  -10.718   -7.052
    1578  -11.616   -6.076
    1579  -11.498   -6.900
    1580  -10.890   -6.584
    1581  -10.464   -7.270
    1582  -10.964   -7.233
    1583  -10.835   -6.806
    1584  -11.118   -6.940
    1585  -11.823   -6.972
    1586  -11.244   -6.333
    1587  -10.598   -6.269
    1588  -11.690   -6.414
    1589  -11.514   -7.288
    1590  -11.549   -6.863
    1591  -11.574   -7.260
    1592  -11.233   -6.275
    1593  -11.053   -6.798
    1594  -11.191   -6.261
    1595  -10.768   -6.698
    1596  -10.225   -5.192
    1597  -11.121   -5.282
    1598  -11.141   -6.244
    1599  -11.550   -6.396
    1600  -10.655   -6.256
    1601  -10.783   -5.669
    1602  -11.168   -5.695
    1603  -10.857   -5.614
    1604  -11.308   -6.360
    1605  -11.536   -5.828
    1606  -11.278   -6.178
    1607  -11.068   -5.857
    1608  -10.515   -5.962
    1609  -11.159   -6.479
    1610  -10.899   -7.183
    1611  -10.047   -6.564
    1612  -11.240   -5.495
    1613  -10.953   -5.980
    1614  -10.682   -6.051
    1615  -11.653   -5.611
    1616  -10.853   -6.778
    1617  -12.499   -6.621
    1618  -10.580   -5.367
    1619  -11.553   -6.064
    1620  -11.443   -6.194
    1621  -11.283   -6.858
    1622  -11.625   -6.138
    1623  -10.839   -6.512
    1624  -10.984   -6.315
    1625  -11.006   -5.751
    1626  -10.399   -6.349
    1627  -11.051   -6.876
    1628  -11.098   -7.039
    1629  -10.950   -7.346
    1630  -11.097   -7.345
    1631  -10.450   -7.496
    1632  -11.050   -6.827
    1633  -10.804   -7.391
    1634  -10.955   -7.635
    1635  -11.144   -8.022
    1636  -11.007   -7.492
    1637  -11.351   -7.437
    1638  -10.552   -7.616
    1639  -11.615   -6.387
    1640  -10.718   -7.762
    1641  -11.658   -7.350
    1642  -10.726   -7.562
    1643  -11.497   -6.513
    1644  -11.159   -7.533
    1645  -11.606   -7.467
    1646  -10.884   -6.836
    1647  -10.898   -7.027
    1648  -11.367   -6.838
    1649  -10.564   -7.065
    1650  -11.133   -7.437
    1651  -10.832   -7.606
    1652  -11.685   -6.884
    1653  -11.010   -7.249
    1654  -11.865   -7.867
    1655  -10.389   -7.387
    1656  -11.447   -6.569
    1657  -11.197   -6.387
    1658  -11.267   -6.444
    1659  -11.625   -5.842
    1660  -11.943   -5.995
    1661  -11.685   -7.364
    1662  -11.700   -6.516
    1663  -11.877   -6.664
    1664  -11.965   -7.087
    1665  -11.543   -6.711
    1666  -11.244   -7.004
    1667  -11.871   -6.302
