#Frame	ca
14404	9
14405	4
14406	7
14407	7
14408	6
14409	7
14410	8
14411	7
14412	7
14413	5
14414	6
14415	7
14416	6
14417	8
14418	5
14419	7
14420	6
14421	6
14422	7
14423	7
14424	6
14425	6
14426	8
14427	7
14428	7
14429	6
14430	5
14431	6
14432	3
14433	5
14434	6
14435	5
14436	7
14437	6
14438	5
14439	5
14440	6
14441	7
14442	7
14443	4
14444	6
14445	5
14446	5
14447	5
14448	6
14449	6
14450	7
14451	7
14452	5
14453	7
14454	6
14455	6
14456	7
14457	7
14458	6
14459	8
14460	6
14461	7
14462	9
14463	6
14464	5
14465	4
14466	6
14467	6
14468	6
14469	7
14470	6
14471	7
14472	6
14473	5
14474	8
14475	6
14476	7
14477	6
14478	4
14479	8
14480	8
14481	8
14482	7
14483	6
14484	7
14485	7
14486	5
14487	6
14488	7
14489	5
14490	6
14491	6
14492	7
14493	6
14494	5
14495	7
14496	5
14497	7
14498	6
14499	7
14500	7
14501	6
14502	8
14503	8
14504	7
14505	7
14506	6
14507	6
14508	6
14509	7
14510	6
14511	6
14512	7
14513	6
14514	7
14515	7
14516	5
14517	6
14518	7
14519	4
14520	6
14521	6
14522	6
14523	7
14524	6
14525	7
14526	7
14527	7
14528	6
14529	6
14530	7
14531	6
14532	7
14533	5
14534	7
14535	7
14536	7
14537	6
14538	6
14539	6
14540	6
14541	7
14542	6
14543	5
14544	5
14545	4
14546	5
14547	4
14548	5
14549	6
14550	6
14551	6
14552	6
14553	6
14554	6
14555	6
14556	5
14557	5
14558	6
14559	7
14560	7
14561	6
14562	6
14563	6
14564	6
14565	7
14566	7
14567	8
14568	7
14569	5
14570	7
14571	7
14572	7
14573	5
14574	5
14575	7
14576	7
14577	6
14578	6
14579	7
14580	6
14581	7
14582	6
14583	6
14584	5
14585	5
14586	6
14587	7
14588	7
14589	9
14590	6
14591	6
14592	7
14593	6
14594	6
14595	6
14596	6
14597	7
14598	5
14599	6
14600	5
14601	7
14602	5
14603	6
14604	7
14605	5
14606	5
14607	5
14608	8
14609	5
14610	7
14611	6
14612	4
14613	6
14614	5
14615	7
14616	5
14617	5
14618	6
14619	4
14620	6
14621	5
14622	6
14623	6
14624	5
14625	5
14626	7
14627	6
14628	6
14629	6
14630	6
14631	6
14632	6
14633	6
14634	7
14635	6
14636	8
14637	6
14638	5
14639	8
14640	7
14641	6
14642	8
14643	6
14644	7
14645	6
14646	6
14647	7
14648	8
14649	7
14650	8
14651	5
14652	6
14653	6
14654	7
14655	6
14656	6
14657	6
14658	6
14659	6
14660	6
14661	7
14662	5
14663	8
14664	5
14665	6
14666	7
14667	7
14668	5
14669	7
14670	5
14671	7
14672	8
14673	7
14674	6
14675	6
14676	5
14677	7
14678	5
14679	7
14680	5
14681	6
14682	4
14683	6
14684	7
14685	5
14686	8
14687	6
14688	8
14689	6
14690	6
14691	7
14692	6
14693	7
14694	8
14695	8
14696	7
14697	6
14698	6
14699	7
14700	6
14701	6
14702	5
14703	6
14704	6
14705	6
14706	6
14707	7
14708	7
14709	6
14710	5
14711	7
14712	6
14713	7
14714	6
14715	6
14716	6
14717	7
14718	7
14719	6
14720	7
14721	7
14722	7
14723	5
14724	7
14725	5
14726	5
14727	6
14728	6
14729	7
14730	6
14731	7
14732	7
14733	7
14734	7
14735	6
14736	7
14737	6
14738	6
14739	6
14740	6
14741	6
14742	7
14743	7
14744	8
14745	6
14746	7
14747	7
14748	6
14749	6
14750	8
14751	7
14752	7
14753	7
14754	6
14755	7
14756	7
14757	7
14758	8
14759	7
14760	6
14761	6
14762	7
14763	8
14764	6
14765	6
14766	7
14767	8
14768	8
14769	8
14770	7
14771	6
14772	8
14773	7
14774	6
14775	5
14776	6
14777	8
14778	4
14779	6
14780	7
14781	7
14782	6
14783	6
14784	6
14785	7
14786	7
14787	7
14788	6
14789	7
14790	6
14791	6
14792	8
14793	5
14794	6
14795	6
14796	7
14797	6
14798	6
14799	5
14800	7
14801	6
14802	7
14803	7
14804	7
14805	8
14806	8
14807	7
14808	6
14809	7
14810	6
14811	6
14812	7
14813	6
14814	5
14815	6
14816	7
14817	7
14818	7
14819	7
14820	7
14821	8
14822	7
14823	7
14824	5
14825	7
14826	7
14827	5
14828	6
14829	6
14830	6
14831	7
14832	7
14833	7
14834	8
14835	5
14836	6
14837	6
14838	7
14839	6
14840	7
14841	8
14842	7
14843	7
14844	7
14845	8
14846	7
14847	5
14848	6
14849	6
14850	6
14851	6
14852	7
14853	7
14854	7
14855	8
14856	9
14857	6
14858	8
14859	6
14860	7
14861	8
14862	7
14863	6
14864	7
14865	6
14866	7
14867	6
14868	8
14869	7
14870	8
14871	7
14872	7
14873	7
14874	7
14875	7
14876	6
14877	4
14878	7
14879	6
14880	7
14881	6
14882	7
14883	5
14884	6
14885	6
14886	6
14887	7
14888	6
14889	6
14890	6
14891	6
14892	6
14893	7
14894	4
14895	6
14896	6
14897	6
14898	7
14899	6
14900	7
14901	5
14902	8
14903	8
14904	5
14905	8
14906	6
14907	6
14908	6
14909	6
14910	6
14911	7
14912	6
14913	8
14914	7
14915	7
14916	8
14917	6
14918	4
14919	6
14920	6
14921	5
14922	6
14923	7
14924	8
14925	5
14926	7
14927	5
14928	6
14929	7
14930	6
14931	5
14932	6
14933	6
14934	6
14935	7
14936	5
14937	6
14938	5
14939	6
14940	8
14941	5
14942	6
14943	6
14944	7
14945	7
14946	8
14947	6
14948	7
14949	6
14950	7
14951	7
14952	6
14953	6
14954	7
14955	8
14956	7
14957	6
14958	7
14959	6
14960	5
14961	5
14962	5
14963	6
14964	6
14965	7
14966	6
14967	7
14968	6
14969	6
14970	7
14971	6
14972	6
14973	7
14974	8
14975	7
14976	8
14977	7
14978	6
14979	4
14980	8
14981	6
14982	6
14983	8
14984	8
14985	6
14986	5
14987	7
14988	8
14989	7
14990	6
14991	6
14992	4
14993	6
14994	7
14995	6
14996	8
14997	8
14998	6
14999	6
15000	6
15001	8
15002	5
15003	7
15004	5
15005	8
15006	6
15007	7
15008	8
15009	9
15010	7
15011	6
15012	6
15013	7
15014	7
15015	7
15016	6
15017	8
15018	7
15019	6
15020	7
15021	6
15022	5
15023	7
15024	7
15025	6
15026	6
15027	4
15028	8
15029	5
15030	6
15031	5
15032	8
15033	6
15034	7
15035	5
15036	8
15037	8
15038	5
15039	6
15040	6
15041	5
15042	5
15043	6
15044	5
15045	6
15046	7
15047	7
15048	6
15049	6
15050	6
15051	7
15052	7
15053	7
15054	7
15055	7
15056	6
15057	6
15058	6
15059	6
15060	7
15061	8
15062	7
15063	8
15064	7
15065	8
15066	5
15067	5
15068	7
15069	6
15070	6
15071	6
15072	5
15073	8
15074	7
15075	4
15076	7
15077	8
15078	7
15079	8
15080	6
15081	5
15082	6
15083	7
15084	6
15085	9
15086	7
15087	7
15088	6
15089	6
15090	7
15091	7
15092	6
15093	7
15094	7
15095	8
15096	6
15097	7
15098	7
15099	6
15100	6
15101	7
15102	7
15103	7
15104	7
15105	6
15106	7
15107	8
15108	6
15109	7
15110	7
15111	8
15112	5
15113	7
15114	7
15115	7
15116	7
15117	5
15118	6
15119	9
15120	7
15121	7
15122	8
15123	7
15124	7
15125	7
15126	7
15127	7
15128	8
15129	7
15130	8
15131	4
15132	7
15133	6
15134	4
15135	6
15136	8
15137	6
15138	6
15139	8
15140	5
15141	7
15142	7
15143	5
15144	7
15145	7
15146	6
15147	7
15148	7
15149	7
15150	7
15151	5
15152	7
15153	7
15154	7
15155	8
15156	7
15157	8
15158	6
15159	7
15160	5
15161	8
15162	8
15163	7
15164	5
15165	8
15166	5
15167	7
15168	6
15169	6
15170	7
15171	9
15172	6
15173	7
15174	7
15175	6
15176	7
15177	7
15178	5
15179	8
15180	9
15181	7
15182	5
15183	6
15184	6
15185	8
15186	8
15187	5
15188	7
15189	6
15190	6
15191	8
15192	6
15193	5
15194	7
15195	7
15196	7
15197	6
15198	6
15199	7
15200	6
15201	5
15202	6
15203	8
15204	6
15205	7
15206	6
15207	6
15208	7
15209	7
15210	5
15211	7
15212	6
15213	6
15214	6
15215	7
15216	7
15217	8
15218	6
15219	7
15220	6
15221	5
15222	5
15223	7
15224	6
15225	4
15226	6
15227	7
15228	5
15229	6
15230	6
15231	6
15232	6
15233	7
15234	7
15235	5
15236	7
15237	5
15238	5
15239	6
15240	6
15241	7
15242	7
15243	6
15244	6
15245	5
15246	7
15247	5
15248	7
15249	6
15250	6
15251	6
15252	5
15253	5
15254	7
15255	7
15256	6
15257	8
15258	5
15259	7
15260	7
15261	7
15262	5
15263	7
15264	6
15265	6
15266	6
15267	7
15268	6
15269	6
15270	7
15271	6
15272	8
15273	6
15274	6
15275	5
15276	7
15277	6
15278	6
15279	6
15280	6
15281	6
15282	8
15283	5
15284	7
15285	6
15286	7
15287	6
15288	6
15289	5
15290	7
15291	5
15292	8
15293	9
15294	6
15295	6
15296	7
15297	6
15298	6
15299	8
15300	8
15301	7
15302	6
15303	8
15304	6
15305	6
15306	6
15307	7
15308	6
15309	7
15310	9
15311	7
15312	7
15313	8
15314	6
15315	8
15316	7
15317	8
15318	6
15319	7
15320	6
15321	6
15322	5
15323	6
15324	7
15325	5
15326	8
15327	7
15328	5
15329	7
15330	6
15331	7
15332	7
15333	6
15334	7
15335	8
15336	6
15337	7
15338	7
15339	5
15340	7
15341	7
15342	6
15343	6
15344	5
15345	6
15346	6
15347	7
15348	6
15349	6
15350	7
15351	6
15352	5
15353	7
15354	5
15355	7
15356	6
15357	7
15358	8
15359	6
15360	6
15361	7
15362	5
15363	5
15364	5
15365	7
15366	5
15367	7
15368	7
15369	7
15370	5
15371	6
15372	7
15373	7
15374	6
15375	7
15376	6
15377	7
15378	6
15379	6
15380	5
15381	5
15382	7
15383	8
15384	8
15385	5
15386	8
15387	6
15388	4
15389	8
15390	6
15391	7
15392	6
15393	5
15394	8
15395	6
15396	7
15397	5
15398	7
15399	7
15400	7
15401	5
15402	7
15403	6
15404	5
15405	6
15406	6
15407	4
15408	7
15409	8
15410	7
15411	6
15412	7
15413	7
15414	6
15415	8
15416	8
15417	8
15418	7
15419	9
15420	7
15421	6
15422	6
15423	7
15424	8
15425	5
15426	5
15427	6
15428	6
15429	5
15430	7
15431	5
15432	6
15433	7
15434	8
15435	5
15436	6
15437	7
15438	6
15439	7
15440	4
15441	4
15442	5
15443	6
15444	6
15445	5
15446	7
15447	6
15448	7
15449	5
15450	8
15451	7
15452	5
15453	6
15454	5
15455	6
15456	7
15457	6
15458	6
15459	6
15460	6
15461	5
15462	7
15463	5
15464	6
15465	6
15466	4
15467	8
15468	8
15469	7
15470	6
15471	6
15472	5
15473	7
15474	8
15475	6
15476	7
15477	7
15478	6
15479	6
15480	7
15481	7
15482	6
15483	7
15484	6
15485	7
15486	5
15487	7
15488	4
15489	6
15490	6
15491	7
15492	7
15493	7
15494	7
15495	7
15496	7
15497	6
15498	6
15499	6
15500	5
15501	8
15502	7
15503	9
15504	6
15505	8
15506	6
15507	7
15508	7
15509	6
15510	7
15511	7
15512	6
15513	7
15514	7
15515	6
15516	5
15517	8
15518	8
15519	7
15520	8
15521	6
15522	8
15523	6
15524	5
15525	5
15526	6
15527	5
15528	7
15529	5
15530	7
15531	8
15532	6
15533	6
15534	8
15535	6
15536	6
15537	5
15538	6
15539	7
15540	5
15541	5
15542	9
15543	7
15544	6
15545	6
15546	8
15547	7
15548	6
15549	7
15550	6
15551	6
15552	7
15553	6
15554	5
15555	7
15556	9
15557	8
15558	7
15559	6
15560	6
15561	7
15562	6
15563	5
15564	6
15565	7
15566	7
15567	5
15568	6
15569	6
15570	4
15571	7
15572	8
15573	7
15574	6
15575	4
15576	6
15577	8
15578	3
15579	6
15580	7
15581	6
15582	6
15583	6
15584	6
15585	7
15586	6
15587	6
15588	8
15589	9
15590	9
15591	8
15592	6
15593	7
15594	5
15595	7
15596	8
15597	6
15598	6
15599	8
15600	6
15601	6
15602	6
15603	6
15604	6
15605	7
15606	7
15607	7
15608	4
15609	7
15610	7
15611	4
15612	8
15613	6
15614	6
15615	6
15616	6
15617	5
15618	5
15619	7
15620	6
15621	7
15622	6
15623	5
15624	6
15625	7
15626	5
15627	7
15628	4
15629	6
15630	6
15631	7
15632	6
15633	7
15634	8
15635	7
15636	7
15637	6
15638	6
15639	6
15640	5
15641	7
15642	5
15643	7
15644	7
15645	8
15646	7
15647	7
15648	7
15649	9
15650	8
15651	8
15652	8
15653	7
15654	8
15655	7
15656	8
15657	9
15658	7
15659	7
15660	6
15661	6
15662	7
15663	7
15664	6
15665	7
15666	7
15667	6
15668	8
15669	7
15670	6
15671	6
15672	7
15673	7
15674	8
15675	7
15676	6
15677	5
15678	6
15679	5
15680	7
15681	7
15682	6
15683	6
15684	7
15685	7
15686	5
15687	6
15688	7
15689	6
15690	6
15691	7
15692	8
15693	6
15694	5
15695	8
15696	6
15697	6
15698	7
15699	8
15700	7
15701	6
15702	7
15703	7
15704	7
15705	6
15706	9
15707	5
15708	6
15709	5
15710	5
15711	6
15712	6
15713	6
15714	6
15715	5
15716	6
15717	6
15718	5
15719	6
15720	7
15721	6
15722	7
15723	6
15724	6
15725	5
15726	6
15727	5
15728	6
15729	6
15730	5
15731	7
15732	6
15733	5
15734	5
15735	6
15736	6
15737	6
15738	7
15739	6
15740	6
15741	6
15742	6
15743	5
15744	5
15745	8
15746	7
15747	6
15748	7
15749	7
15750	7
15751	7
15752	7
15753	6
15754	6
15755	6
15756	7
15757	7
15758	7
15759	6
15760	7
15761	6
15762	3
15763	5
15764	6
15765	6
15766	6
15767	6
15768	9
15769	7
15770	7
15771	5
15772	7
15773	7
15774	6
15775	6
15776	7
15777	6
15778	6
15779	7
15780	7
15781	5
15782	7
15783	6
15784	5
15785	7
15786	7
15787	8
15788	7
15789	6
15790	8
15791	4
15792	7
15793	9
15794	8
15795	7
15796	7
15797	5
15798	8
15799	7
15800	6
15801	7
15802	6
15803	6
15804	6
15805	7
15806	7
15807	9
15808	8
15809	7
15810	8
15811	7
15812	5
15813	5
15814	5
15815	5
15816	7
15817	5
15818	5
15819	7
15820	6
15821	6
15822	6
15823	6
15824	7
15825	7
15826	7
15827	7
15828	7
15829	9
15830	4
15831	6
15832	6
15833	7
15834	8
15835	7
15836	6
15837	6
15838	5
15839	9
15840	6
15841	7
15842	7
15843	8
15844	6
15845	6
15846	7
15847	7
15848	7
15849	8
15850	8
15851	8
15852	8
15853	7
15854	9
15855	7
15856	4
15857	5
15858	5
15859	5
15860	6
15861	5
15862	7
15863	5
15864	7
15865	4
15866	6
15867	7
15868	6
15869	8
15870	6
15871	7
15872	6
15873	8
15874	6
15875	6
15876	6
15877	6
15878	7
15879	7
15880	7
15881	6
15882	5
15883	7
15884	7
15885	8
15886	6
15887	9
15888	6
15889	6
15890	8
15891	8
15892	10
15893	6
15894	7
15895	5
15896	7
15897	7
15898	6
15899	5
15900	7
15901	7
15902	6
15903	6
15904	7
15905	7
15906	7
15907	4
15908	6
15909	5
15910	7
15911	7
15912	7
15913	6
15914	5
15915	7
15916	6
15917	7
15918	6
15919	7
15920	7
15921	7
15922	8
15923	8
15924	7
15925	7
15926	6
15927	8
15928	5
15929	7
15930	8
15931	10
15932	8
15933	4
15934	9
15935	8
15936	10
15937	6
15938	7
15939	7
15940	8
15941	6
15942	8
15943	6
15944	7
15945	5
15946	9
15947	8
15948	7
15949	9
15950	6
15951	8
15952	8
15953	9
15954	9
15955	6
15956	7
15957	7
15958	4
15959	8
15960	7
15961	7
15962	7
15963	7
15964	8
15965	6
15966	7
15967	6
15968	7
15969	7
15970	7
15971	6
15972	7
15973	7
15974	6
15975	8
15976	9
15977	8
15978	7
15979	7
15980	8
15981	6
15982	9
15983	6
15984	7
15985	7
15986	7
15987	5
15988	8
15989	7
15990	9
15991	7
15992	7
15993	8
15994	7
15995	8
15996	7
15997	8
15998	8
15999	6
16000	8
16001	8
16002	7
16003	7
16004	7
16005	9
16006	6
16007	9
16008	6
16009	9
16010	7
16011	7
16012	8
16013	6
16014	8
16015	7
16016	6
16017	7
16018	7
16019	6
16020	7
16021	5
16022	5
16023	6
16024	5
16025	6
16026	7
16027	6
16028	5
16029	6
16030	6
16031	6
16032	5
16033	6
16034	6
16035	6
16036	6
16037	5
16038	6
16039	6
16040	8
16041	7
16042	6
16043	3
16044	5
16045	8
16046	6
16047	6
16048	6
16049	7
16050	7
16051	6
16052	10
16053	9
16054	9
16055	7
16056	8
16057	6
16058	5
16059	6
16060	7
16061	7
16062	8
16063	9
16064	9
16065	6
16066	7
16067	8
16068	8
16069	8
16070	8
16071	6
16072	8
16073	6
16074	5
16075	7
16076	8
16077	7
16078	8
16079	7
16080	8
16081	6
16082	7
16083	8
16084	8
16085	8
16086	8
16087	8
16088	8
16089	9
16090	5
16091	8
16092	8
16093	9
16094	6
16095	7
16096	7
16097	9
16098	7
16099	6
16100	9
16101	9
16102	8
16103	9
16104	8
16105	10
16106	9
16107	7
16108	9
16109	8
16110	8
16111	9
16112	10
16113	9
16114	9
16115	7
16116	6
16117	9
16118	7
16119	7
16120	7
16121	8
16122	8
16123	9
16124	9
16125	9
16126	7
16127	9
16128	9
16129	8
16130	7
16131	9
16132	7
16133	6
16134	8
16135	7
16136	9
16137	9
16138	9
16139	7
16140	8
16141	9
16142	7
16143	9
16144	9
16145	8
16146	7
16147	9
16148	8
16149	8
16150	8
16151	9
16152	8
16153	7
16154	8
16155	7
16156	9
16157	8
16158	7
16159	8
16160	8
16161	6
16162	7
16163	7
16164	7
16165	9
16166	7
16167	7
16168	8
16169	8
16170	8
16171	7
16172	6
16173	9
16174	9
16175	7
16176	6
16177	8
16178	7
16179	7
16180	7
16181	9
16182	8
16183	9
16184	9
16185	8
16186	7
16187	8
16188	8
16189	8
16190	7
16191	8
16192	7
16193	8
16194	7
16195	8
16196	5
16197	7
16198	8
16199	7
16200	7
16201	9
16202	8
16203	8
16204	5
16205	7
16206	8
16207	6
16208	8
16209	8
16210	7
16211	9
16212	10
16213	6
16214	8
16215	8
16216	7
16217	7
16218	6
16219	7
16220	7
16221	8
16222	7
16223	6
16224	9
16225	8
16226	8
16227	6
16228	9
16229	8
16230	6
16231	6
16232	8
16233	6
16234	10
16235	6
16236	6
16237	6
16238	9
16239	6
16240	8
16241	5
16242	9
16243	6
16244	9
16245	9
16246	8
16247	8
16248	8
16249	7
16250	8
16251	7
16252	9
16253	9
16254	7
16255	7
16256	7
16257	8
16258	6
16259	8
16260	7
16261	8
16262	8
16263	7
16264	6
16265	7
16266	8
16267	8
16268	6
16269	9
16270	9
16271	6
16272	6
16273	8
16274	7
16275	6
16276	7
16277	9
16278	9
16279	6
16280	6
16281	8
16282	9
16283	8
16284	8
16285	9
16286	8
16287	7
16288	7
16289	7
16290	6
16291	7
16292	8
16293	8
16294	6
16295	6
16296	6
16297	8
16298	6
16299	7
16300	8
16301	6
16302	7
16303	9
16304	4
16305	5
16306	6
16307	10
16308	8
16309	7
16310	7
16311	8
16312	9
16313	6
16314	8
16315	7
16316	8
16317	7
16318	8
16319	8
16320	8
16321	8
16322	7
16323	6
16324	5
16325	8
16326	8
16327	8
16328	9
16329	6
16330	5
16331	6
16332	6
16333	8
16334	7
16335	7
16336	8
16337	6
16338	8
16339	8
16340	9
16341	8
16342	7
16343	9
16344	8
16345	8
16346	8
16347	9
16348	8
16349	8
16350	7
16351	7
16352	6
16353	9
16354	6
16355	8
16356	8
16357	7
16358	6
16359	8
16360	6
16361	9
16362	7
16363	9
16364	7
16365	6
16366	8
16367	7
16368	8
16369	9
16370	8
16371	9
16372	10
16373	8
16374	8
16375	7
16376	7
16377	5
16378	7
16379	6
16380	9
16381	6
16382	7
16383	6
16384	5
16385	6
16386	7
16387	6
16388	7
16389	7
16390	7
16391	7
16392	8
16393	9
16394	7
16395	7
16396	6
16397	6
16398	9
16399	5
16400	6
16401	5
16402	7
16403	7
16404	6
16405	7
16406	6
16407	7
16408	8
16409	6
16410	6
16411	8
16412	7
16413	8
16414	7
16415	6
16416	7
16417	8
16418	7
16419	8
16420	6
16421	8
16422	6
16423	8
16424	7
16425	6
16426	7
16427	8
16428	6
16429	6
16430	6
16431	7
16432	8
16433	9
16434	6
16435	7
16436	6
16437	8
16438	8
16439	7
16440	8
16441	7
16442	5
16443	5
16444	8
16445	7
16446	8
16447	7
16448	6
16449	8
16450	7
16451	8
16452	6
16453	5
16454	6
16455	7
16456	7
16457	6
16458	7
16459	9
16460	7
16461	7
16462	7
16463	8
16464	4
16465	7
16466	8
16467	7
16468	6
16469	5
16470	5
16471	7
16472	9
16473	8
16474	8
16475	7
16476	6
16477	7
16478	8
16479	6
16480	8
16481	6
16482	7
16483	9
16484	6
16485	7
16486	6
16487	7
16488	6
16489	7
16490	6
16491	6
16492	6
16493	7
16494	6
16495	7
16496	7
16497	8
16498	7
16499	6
16500	8
16501	8
16502	7
16503	6
16504	6
16505	8
16506	7
16507	6
16508	6
16509	8
16510	6
16511	7
16512	6
16513	6
16514	6
16515	8
16516	7
16517	6
16518	7
16519	8
16520	9
16521	8
16522	6
16523	6
16524	8
16525	7
16526	8
16527	7
16528	10
16529	8
16530	6
16531	9
16532	8
16533	7
16534	8
16535	7
16536	7
16537	7
16538	5
16539	6
16540	5
16541	5
16542	5
16543	7
16544	5
16545	7
16546	6
16547	6
16548	6
16549	8
16550	6
16551	6
16552	9
16553	9
16554	8
16555	6
16556	6
16557	7
16558	8
16559	6
16560	8
16561	8
16562	9
16563	7
16564	7
16565	7
16566	4
16567	6
16568	7
16569	6
16570	7
16571	8
16572	6
16573	6
16574	5
16575	6
16576	6
16577	6
16578	5
16579	7
16580	6
16581	7
16582	7
16583	7
16584	6
16585	8
16586	8
16587	6
16588	8
16589	8
16590	9
16591	6
16592	7
16593	6
16594	7
16595	5
16596	5
16597	7
16598	6
16599	6
16600	6
16601	7
16602	7
16603	8
16604	8
16605	7
16606	7
16607	6
16608	5
16609	7
16610	4
16611	5
16612	6
16613	6
16614	8
16615	8
16616	5
16617	6
16618	8
16619	5
16620	6
16621	8
16622	7
16623	6
16624	11
16625	8
16626	7
16627	7
16628	5
16629	7
16630	5
16631	9
16632	9
16633	7
16634	8
16635	6
16636	9
16637	7
16638	7
16639	8
16640	7
16641	6
16642	6
16643	6
16644	6
16645	7
16646	7
16647	7
16648	7
16649	6
16650	6
16651	6
16652	8
16653	8
16654	6
16655	5
16656	5
16657	6
16658	7
16659	6
16660	5
16661	6
16662	5
16663	7
16664	5
16665	6
16666	4
16667	6
16668	6
16669	6
16670	5
16671	6
16672	8
16673	7
16674	8
16675	7
16676	8
16677	7
16678	7
16679	7
16680	6
16681	7
16682	7
16683	8
16684	7
16685	9
16686	8
16687	7
16688	9
16689	8
16690	6
16691	5
16692	7
16693	5
16694	8
16695	6
16696	6
16697	5
16698	7
16699	6
16700	6
16701	7
16702	7
16703	7
16704	6
16705	8
16706	7
16707	8
16708	7
16709	7
16710	8
16711	7
16712	5
16713	7
16714	6
16715	7
16716	7
16717	6
16718	8
16719	7
16720	8
16721	6
16722	8
16723	8
16724	7
16725	9
16726	7
16727	7
16728	7
16729	7
16730	7
16731	7
16732	9
16733	7
16734	6
16735	7
16736	8
16737	8
16738	7
16739	7
16740	7
16741	9
16742	5
16743	7
16744	6
16745	6
16746	5
16747	7
16748	6
16749	6
16750	5
16751	7
16752	8
16753	7
16754	7
16755	5
16756	6
16757	8
16758	7
16759	8
16760	6
16761	8
16762	6
16763	6
16764	9
16765	7
16766	6
16767	7
16768	7
16769	5
16770	9
16771	8
16772	6
16773	9
16774	6
16775	7
16776	6
16777	8
16778	6
16779	6
16780	5
16781	5
16782	6
16783	7
16784	6
16785	6
16786	7
16787	8
16788	8
16789	7
16790	8
16791	7
16792	5
16793	7
16794	7
16795	8
16796	6
16797	10
16798	8
16799	6
16800	5
16801	7
16802	7
16803	6
16804	4
16805	6
16806	7
16807	7
16808	8
16809	7
16810	6
16811	5
16812	6
16813	8
16814	6
16815	7
16816	7
16817	9
16818	9
16819	6
16820	8
16821	8
16822	8
16823	7
16824	8
16825	5
16826	8
16827	10
16828	8
16829	7
16830	7
16831	6
16832	8
16833	8
16834	6
16835	6
16836	6
16837	6
16838	6
16839	7
16840	9
16841	5
16842	6
16843	8
16844	6
16845	8
16846	7
16847	7
16848	6
16849	7
16850	7
16851	7
16852	8
16853	7
16854	10
16855	8
16856	5
16857	7
16858	6
16859	8
16860	6
16861	9
16862	9
16863	7
16864	8
16865	8
16866	7
16867	7
16868	5
16869	9
16870	7
16871	8
16872	6
16873	8
16874	7
16875	8
16876	9
16877	7
16878	6
16879	6
16880	6
16881	5
16882	7
16883	6
16884	6
16885	6
16886	6
16887	6
16888	4
16889	6
16890	8
16891	6
16892	6
16893	7
16894	5
16895	5
16896	6
16897	7
16898	8
16899	5
16900	5
16901	6
16902	7
16903	6
16904	8
16905	9
16906	7
16907	8
16908	5
16909	6
16910	7
16911	6
16912	6
16913	7
16914	7
16915	7
16916	8
16917	7
16918	6
16919	8
16920	8
16921	7
16922	7
16923	6
16924	7
16925	6
16926	8
16927	7
16928	5
16929	6
16930	7
16931	6
16932	7
16933	7
16934	4
16935	6
16936	7
16937	7
16938	5
16939	5
16940	8
16941	7
16942	6
16943	6
16944	6
16945	6
16946	5
16947	5
16948	7
16949	6
16950	7
16951	7
16952	6
16953	5
16954	6
16955	8
16956	7
16957	6
16958	6
16959	7
16960	7
16961	6
16962	7
16963	7
16964	7
16965	6
16966	8
16967	6
16968	7
16969	7
16970	8
16971	7
16972	6
16973	5
16974	6
16975	8
16976	6
16977	6
16978	8
16979	6
16980	5
16981	6
16982	4
16983	6
16984	6
16985	6
16986	5
16987	6
16988	7
16989	7
16990	6
16991	6
16992	6
16993	6
16994	8
16995	6
16996	8
16997	6
16998	6
16999	6
17000	7
17001	7
17002	7
17003	5
17004	7
17005	7
17006	6
17007	5
17008	8
17009	7
17010	6
17011	7
17012	7
17013	7
17014	5
17015	8
17016	6
17017	7
17018	6
17019	6
17020	8
17021	7
17022	8
17023	7
17024	6
17025	8
17026	7
17027	6
17028	6
17029	5
17030	7
17031	8
17032	7
17033	7
17034	7
17035	6
17036	7
17037	9
17038	7
17039	7
17040	7
17041	6
17042	7
17043	6
17044	5
17045	7
17046	8
17047	7
17048	6
17049	6
17050	8
17051	7
17052	6
17053	7
17054	6
17055	6
17056	7
17057	6
17058	9
17059	6
17060	7
17061	7
17062	7
17063	6
17064	5
17065	8
17066	5
17067	5
17068	6
17069	8
17070	8
17071	7
17072	7
17073	6
17074	6
17075	6
17076	7
17077	9
17078	6
17079	7
17080	5
17081	7
17082	6
17083	6
17084	6
17085	6
17086	7
17087	6
17088	6
17089	7
17090	6
17091	7
17092	4
17093	7
17094	7
17095	6
17096	7
17097	6
17098	4
17099	7
17100	5
17101	7
17102	8
17103	7
17104	6
17105	7
17106	7
17107	5
17108	7
17109	6
17110	8
17111	7
17112	7
17113	9
17114	6
17115	7
17116	7
17117	6
17118	7
17119	8
17120	6
17121	6
17122	8
17123	6
17124	6
17125	7
17126	7
17127	6
17128	7
17129	7
17130	8
17131	7
17132	6
17133	8
17134	6
17135	8
17136	7
17137	6
17138	7
17139	5
17140	7
17141	5
17142	8
17143	7
17144	6
17145	6
17146	6
17147	7
17148	8
17149	8
17150	7
17151	7
17152	6
17153	6
17154	7
17155	7
17156	6
17157	6
17158	8
17159	7
17160	7
17161	7
17162	6
17163	6
17164	8
17165	7
17166	7
17167	5
17168	7
17169	7
17170	7
17171	5
17172	5
17173	7
17174	8
17175	6
17176	7
17177	7
17178	8
17179	7
17180	6
17181	7
17182	7
17183	7
17184	9
17185	8
17186	6
17187	6
17188	7
17189	7
17190	6
17191	8
17192	7
17193	7
17194	8
17195	5
17196	7
17197	8
17198	7
17199	5
17200	6
17201	7
